seed,vectorizer,model,params,accuracy,training_time,prediction_time,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1
4279876,TfidfVectorizer,AdaBoost,{'n_estimators': 100},0.71,1.7435170999960974,0.03176099993288517,0.7187017001545595,0.8115183246073299,0.7622950819672131,0.6940509915014165,0.5737704918032787,0.6282051282051282
4279876,TfidfVectorizer,AdaBoost,{'n_estimators': 150},0.71,2.563600800000131,0.039624599972739816,0.7193798449612403,0.8097731239092496,0.7619047619047619,0.6929577464788732,0.5761124121779859,0.629156010230179
4279876,TfidfVectorizer,SGD,{'alpha': 0.0001},0.704,0.09866469993721694,0.012770799919962883,0.7289256198347107,0.7696335078534031,0.7487266553480475,0.6658227848101266,0.6159250585480094,0.6399026763990268
4279876,TfidfVectorizer,SGD,{'alpha': 0.001},0.69,0.09172080003190786,0.012819100054912269,0.6654088050314465,0.9232111692844677,0.7733918128654971,0.7853658536585366,0.3770491803278688,0.509493670886076
4279876,CountVectorizer,RandomForest,"{'n_estimators': 100, 'max_depth': 10}",0.616,0.3260022000176832,0.018618399975821376,0.5997888067581837,0.9912739965095986,0.7473684210526316,0.9056603773584906,0.11241217798594848,0.2
4279876,CountVectorizer,RandomForest,"{'n_estimators': 100, 'max_depth': 20}",0.68,0.6561509999446571,0.021637100027874112,0.6486486486486487,0.9633507853403142,0.7752808988764045,0.8590604026845637,0.2997658079625293,0.4444444444444444
4279876,CountVectorizer,RandomForest,"{'n_estimators': 150, 'max_depth': 10}",0.614,0.43569199997000396,0.02172199997585267,0.5985247629083246,0.9912739965095986,0.7463863337713534,0.9019607843137255,0.10772833723653395,0.19246861924686193
4279876,CountVectorizer,RandomForest,"{'n_estimators': 150, 'max_depth': 20}",0.676,0.9467554000439122,0.025699199992232025,0.6456140350877193,0.9633507853403142,0.773109243697479,0.8551724137931035,0.2903981264637002,0.43356643356643354
4279876,CountVectorizer,RandomForest,"{'n_estimators': 200, 'max_depth': 10}",0.613,0.5534399999305606,0.025191999971866608,0.5978947368421053,0.9912739965095986,0.7458962573867367,0.9,0.1053864168618267,0.18867924528301888
4279876,CountVectorizer,RandomForest,"{'n_estimators': 200, 'max_depth': 20}",0.673,1.236376199987717,0.029730699956417084,0.6433566433566433,0.9633507853403142,0.7714884696016772,0.852112676056338,0.28337236533957844,0.4253075571177504
4279876,CountVectorizer,SVC,"{'C': 1, 'kernel': 'linear'}",0.684,5.173411199939437,0.32543109997641295,0.7290552584670231,0.7137870855148342,0.7213403880070547,0.6264236902050114,0.6440281030444965,0.6351039260969977
4279876,CountVectorizer,SVC,"{'C': 1, 'kernel': 'rbf'}",0.723,5.2483351000119,0.5772765000583604,0.7144927536231884,0.8603839441535777,0.7806809184481394,0.7419354838709677,0.5386416861826698,0.6241519674355496
4279876,CountVectorizer,SVC,"{'C': 10, 'kernel': 'linear'}",0.631,6.44298049993813,0.29072719998657703,0.6902985074626866,0.6457242582897034,0.6672678088367899,0.5625,0.6112412177985949,0.5858585858585859
4279876,CountVectorizer,SVC,"{'C': 10, 'kernel': 'rbf'}",0.692,11.58298329997342,0.5896575000369921,0.7106518282988871,0.7801047120418848,0.7437603993344426,0.660377358490566,0.5737704918032787,0.6140350877192983
4279876,CountVectorizer,MultinomialNB,{'alpha': 0.01},0.674,0.08701110002584755,0.012088699964806437,0.7622080679405521,0.6265270506108203,0.6877394636015326,0.5954631379962193,0.7377049180327869,0.6589958158995816
4279876,CountVectorizer,MultinomialNB,{'alpha': 1.0},0.705,0.08341900003142655,0.011768099968321621,0.7791164658634538,0.6771378708551483,0.7245564892623716,0.6314741035856574,0.7423887587822015,0.682454251883746
4279876,CountVectorizer,LogisticRegression,{'C': 1},0.701,0.23590660002082586,0.012256599962711334,0.7216828478964401,0.7783595113438045,0.7489504617968094,0.6675392670157068,0.5971896955503513,0.630407911001236
4279876,CountVectorizer,LogisticRegression,{'C': 10},0.686,0.36600999999791384,0.013394600013270974,0.7283950617283951,0.7207678883071553,0.724561403508772,0.6304849884526559,0.639344262295082,0.6348837209302326
4279876,CountVectorizer,KNeighbors,{'n_neighbors': 3},0.651,0.07992940000258386,0.16594169999007136,0.6439588688946015,0.8743455497382199,0.7416728349370837,0.6756756756756757,0.351288056206089,0.4622496147919877
4279876,CountVectorizer,KNeighbors,{'n_neighbors': 5},0.624,0.0844966999720782,0.16701900004409254,0.6193939393939394,0.8917975567190227,0.7310443490701002,0.6457142857142857,0.2646370023419204,0.3754152823920266
4279876,CountVectorizer,KNeighbors,{'n_neighbors': 7},0.626,0.0838209999492392,0.1662233000388369,0.6171967020023557,0.9144851657940664,0.7369901547116737,0.6754966887417219,0.2388758782201405,0.35294117647058826
4279876,CountVectorizer,DecisionTree,{'max_depth': None},0.686,1.1925089000724256,0.01354319998063147,0.7267950963222417,0.7242582897033158,0.7255244755244755,0.6317016317016317,0.6346604215456675,0.633177570093458
4279876,CountVectorizer,DecisionTree,{'max_depth': 10},0.679,0.18276339990552515,0.012505099992267787,0.6693548387096774,0.8691099476439791,0.7562642369020501,0.70703125,0.4238875878220141,0.5300146412884333
4279876,CountVectorizer,DecisionTree,{'max_depth': 20},0.725,0.32806940004229546,0.013135100016370416,0.72782874617737,0.8307155322862129,0.7758761206193969,0.7196531791907514,0.5831381733021077,0.6442432082794308
4279876,CountVectorizer,GradientBoosting,"{'n_estimators': 100, 'max_depth': 3}",0.715,2.1504128000233322,0.013433099957183003,0.6904761904761905,0.9109947643979057,0.7855530474040632,0.7909836065573771,0.4519906323185012,0.5752608047690015
4279876,CountVectorizer,GradientBoosting,"{'n_estimators': 100, 'max_depth': 5}",0.718,3.7874782000435516,0.013647599960677326,0.6990424076607387,0.8917975567190227,0.7837423312883436,0.7695167286245354,0.4847775175644028,0.5948275862068966
4279876,CountVectorizer,GradientBoosting,"{'n_estimators': 100, 'max_depth': 7}",0.714,5.601572599960491,0.014487699954770505,0.7012622720897616,0.8726003490401396,0.7776049766718507,0.7456445993031359,0.5011709601873536,0.5994397759103641
4279876,CountVectorizer,GradientBoosting,"{'n_estimators': 150, 'max_depth': 3}",0.714,3.1207783001009375,0.013354499940760434,0.6941813261163735,0.8952879581151832,0.7820121951219512,0.7701149425287356,0.4707259953161593,0.5843023255813954
4279876,CountVectorizer,GradientBoosting,"{'n_estimators': 150, 'max_depth': 5}",0.716,5.571373799932189,0.014414899982511997,0.7026647966339411,0.8743455497382199,0.7791601866251944,0.7491289198606271,0.5035128805620609,0.6022408963585434
4279876,CountVectorizer,GradientBoosting,"{'n_estimators': 150, 'max_depth': 7}",0.717,8.08650959993247,0.015261200023815036,0.7071428571428572,0.8638743455497382,0.7776904948939513,0.74,0.5199063231850117,0.6107290233837689
4279876,CountVectorizer,GradientBoosting,"{'n_estimators': 200, 'max_depth': 3}",0.716,4.1368378000333905,0.01413889997638762,0.6982167352537723,0.8883071553228621,0.7818740399385561,0.7638376383763837,0.4847775175644028,0.5931232091690545
4279876,CountVectorizer,GradientBoosting,"{'n_estimators': 200, 'max_depth': 5}",0.718,7.3599687000969425,0.014837899943813682,0.7063829787234043,0.8691099476439791,0.7793427230046949,0.7457627118644068,0.5152224824355972,0.6094182825484764
4279876,CountVectorizer,GradientBoosting,"{'n_estimators': 200, 'max_depth': 7}",0.719,10.424803400062956,0.016509999986737967,0.7085714285714285,0.8656195462478184,0.779261586802828,0.7433333333333333,0.522248243559719,0.6134800550206327
4279876,CountVectorizer,AdaBoost,{'n_estimators': 50},0.719,0.5778436000691727,0.020848800078965724,0.7115942028985507,0.8568935427574171,0.777513855898654,0.7354838709677419,0.5339578454332553,0.6187245590230664
4279876,CountVectorizer,AdaBoost,{'n_estimators': 100},0.718,1.0740416999906301,0.029896300053223968,0.7221374045801526,0.8254799301919721,0.7703583061889251,0.7101449275362319,0.5737704918032787,0.6347150259067358
4279876,CountVectorizer,AdaBoost,{'n_estimators': 150},0.709,1.5778932999819517,0.03824789996724576,0.719626168224299,0.806282722513089,0.7604938271604939,0.6899441340782123,0.5784543325526932,0.6292993630573248
4279876,CountVectorizer,SGD,{'alpha': 0.0001},0.695,0.11018049996346235,0.011945799924433231,0.7367491166077739,0.7277486910994765,0.7322212467076383,0.6405529953917051,0.6510538641686182,0.645760743321719
4279876,CountVectorizer,SGD,{'alpha': 0.001},0.706,0.09953639993909746,0.012295200023800135,0.723916532905297,0.787085514834206,0.754180602006689,0.6763925729442971,0.5971896955503513,0.6343283582089553
5522499,TfidfVectorizer,RandomForest,"{'n_estimators': 100, 'max_depth': 10}",0.616,0.3476559000555426,0.01905490003991872,0.6,0.9895287958115183,0.7470355731225297,0.8909090909090909,0.11475409836065574,0.2033195020746888
5522499,TfidfVectorizer,RandomForest,"{'n_estimators': 100, 'max_depth': 20}",0.673,0.695230699959211,0.021691699977964163,0.6440281030444965,0.9598603839441536,0.7708479327259986,0.8424657534246576,0.28805620608899296,0.4293193717277487
5522499,TfidfVectorizer,RandomForest,"{'n_estimators': 150, 'max_depth': 10}",0.62,0.4854342999169603,0.022860500030219555,0.6019007391763463,0.9947643979057592,0.75,0.9433962264150944,0.117096018735363,0.20833333333333334
5522499,TfidfVectorizer,RandomForest,"{'n_estimators': 150, 'max_depth': 20}",0.68,1.0057302000932395,0.0255470999982208,0.6504161712247325,0.9546247818499127,0.7736916548797736,0.8364779874213837,0.3114754098360656,0.4539249146757679
5522499,TfidfVectorizer,RandomForest,"{'n_estimators': 200, 'max_depth': 10}",0.612,0.6319234000984579,0.02545850002206862,0.5972660357518401,0.9912739965095986,0.7454068241469817,0.8979591836734694,0.10304449648711944,0.18487394957983194
5522499,TfidfVectorizer,RandomForest,"{'n_estimators': 200, 'max_depth': 20}",0.68,1.305211600032635,0.030298199970275164,0.6483001172332943,0.9650959860383944,0.7755960729312763,0.8639455782312925,0.297423887587822,0.4425087108013937
5522499,TfidfVectorizer,SVC,"{'C': 1, 'kernel': 'linear'}",0.705,4.398707199958153,0.39489759993739426,0.7278688524590164,0.774869109947644,0.7506339814032121,0.6692307692307692,0.6112412177985949,0.6389228886168911
5522499,TfidfVectorizer,SVC,"{'C': 1, 'kernel': 'rbf'}",0.732,7.144777599954978,0.6121533000841737,0.7272727272727273,0.8516579406631762,0.7845659163987139,0.7416413373860182,0.5714285714285714,0.6455026455026455
