seed,vectorizer,model,params,accuracy,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,precision_class_2,recall_class_2,f1_class_2
2,TfidfVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'kd_tree'}",0.543,0.8199011000106111,1.708769500022754,941.91796875,2134.3125,0.4076923076923077,0.16987179487179488,0.2398190045248869,0.5257192676547515,0.6939010356731876,0.5982142857142857,0.5947441217150761,0.525030525030525,0.5577172503242542
2,TfidfVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'brute'}",0.543,0.8308422000263818,1.7519116000039503,947.3515625,2262.08203125,0.4076923076923077,0.16987179487179488,0.2398190045248869,0.5257192676547515,0.6939010356731876,0.5982142857142857,0.5947441217150761,0.525030525030525,0.5577172503242542
2,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'sqrt'}",0.5275,2.9958892000140622,1.8169502000091597,949.5703125,916.5546875,0.3065134099616858,0.2564102564102564,0.2792321116928447,0.5275275275275275,0.6064441887226697,0.5642398286937902,0.6054054054054054,0.5470085470085471,0.5747273893521488
2,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'log2'}",0.453,3.2193582999752834,1.8238769000163302,952.85546875,917.67578125,0.24295774647887325,0.22115384615384615,0.23154362416107382,0.48328267477203646,0.5489067894131185,0.5140086206896551,0.49382716049382713,0.43956043956043955,0.46511627906976744
2,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': None}",0.5585,27.616204900026787,1.3893300999770872,950.54296875,928.7578125,0.37401574803149606,0.30448717948717946,0.33568904593639576,0.5547738693467337,0.6352128883774454,0.592274678111588,0.625832223701731,0.5738705738705738,0.5987261146496815
2,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'sqrt'}",0.513,3.301488999975845,1.8219793000025675,947.21875,916.625,0.2981132075471698,0.2532051282051282,0.2738301559792028,0.5228426395939086,0.5926352128883774,0.5555555555555556,0.576,0.5274725274725275,0.5506692160611855
2,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'log2'}",0.456,3.3181274000089616,1.8280899999663234,950.17578125,917.61328125,0.23107569721115537,0.1858974358974359,0.20603907637655416,0.4744232698094283,0.5443037974683544,0.5069667738478028,0.5066489361702128,0.4652014652014652,0.48504137492043287
2,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': None}",0.534,25.493240599986166,1.3824970999849029,946.5546875,928.453125,0.3645833333333333,0.33653846153846156,0.35,0.5334685598377282,0.6052934407364787,0.5671159029649596,0.6019283746556474,0.5335775335775336,0.565695792880259
2,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'sqrt'}",0.513,3.1678579000290483,1.3871970000327565,949.61328125,931.9609375,0.2981132075471698,0.2532051282051282,0.2738301559792028,0.5228426395939086,0.5926352128883774,0.5555555555555556,0.576,0.5274725274725275,0.5506692160611855
2,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'log2'}",0.456,3.3608135999529622,1.3741241000243463,949.828125,917.66015625,0.23107569721115537,0.1858974358974359,0.20603907637655416,0.4744232698094283,0.5443037974683544,0.5069667738478028,0.5066489361702128,0.4652014652014652,0.48504137492043287
2,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': None}",0.534,25.52852960000746,1.8126813999842852,951.80859375,913.28515625,0.3645833333333333,0.33653846153846156,0.35,0.5334685598377282,0.6052934407364787,0.5671159029649596,0.6019283746556474,0.5335775335775336,0.565695792880259
2,TfidfVectorizer,GradientBoosting,"{'n_estimators': 100, 'criterion': 'friedman_mse'}",0.5865,52.30383789999178,1.8363244000356644,954.484375,915.6484375,0.7804878048780488,0.10256410256410256,0.1813031161473088,0.5227864583333334,0.9240506329113924,0.6677754677754678,0.7990543735224587,0.4126984126984127,0.5442834138486312
2,TfidfVectorizer,GradientBoosting,"{'n_estimators': 100, 'criterion': 'squared_error'}",0.5865,51.98634820000734,1.386034999974072,954.86328125,915.09375,0.7804878048780488,0.10256410256410256,0.1813031161473088,0.5227864583333334,0.9240506329113924,0.6677754677754678,0.7990543735224587,0.4126984126984127,0.5442834138486312
2,TfidfVectorizer,GradientBoosting,"{'n_estimators': 150, 'criterion': 'friedman_mse'}",0.605,77.80065780004952,0.9654946000082418,954.72265625,937.73828125,0.7377049180327869,0.14423076923076922,0.24128686327077747,0.5373134328358209,0.9113924050632911,0.676056338028169,0.8021505376344086,0.4554334554334554,0.5809968847352025
2,TfidfVectorizer,GradientBoosting,"{'n_estimators': 150, 'criterion': 'squared_error'}",0.605,77.92465889995219,0.9659888000460342,956.12109375,915.43359375,0.7377049180327869,0.14423076923076922,0.24128686327077747,0.5373134328358209,0.9113924050632911,0.676056338028169,0.8021505376344086,0.4554334554334554,0.5809968847352025
2,TfidfVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'friedman_mse'}",0.6125,103.67689850000897,1.8603538000024855,955.48828125,916.16796875,0.71875,0.14743589743589744,0.24468085106382978,0.5443213296398892,0.904487917146145,0.6796368352788587,0.7987804878048781,0.47985347985347987,0.5995423340961098
2,TfidfVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'squared_error'}",0.6125,103.37836089998018,0.961488000000827,956.29296875,938.15234375,0.71875,0.14743589743589744,0.24468085106382978,0.5443213296398892,0.904487917146145,0.6796368352788587,0.7987804878048781,0.47985347985347987,0.5995423340961098
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.01}",0.482,4.789684500021394,1.4031275999732316,954.71484375,915.90625,0.0,0.0,0.0,0.45714285714285713,0.9758342922899885,0.6226138032305433,0.8,0.14163614163614163,0.24066390041493776
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.1}",0.5265,4.815229600004386,1.4161407999927178,954.9296875,915.25390625,0.0,0.0,0.0,0.4820393974507532,0.9574223245109321,0.641233140655106,0.8065693430656934,0.2698412698412698,0.40439158279963405
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 1.0}",0.5545,4.813120800012257,0.9551881999941543,954.515625,937.34375,0.4240506329113924,0.21474358974358973,0.2851063829787234,0.5143472022955524,0.8250863060989643,0.6336721166593018,0.7254464285714286,0.3968253968253968,0.5130228887134964
