seed,vectorizer,model,params,accuracy,hamming_loss,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_ENTREGA,recall_class_ENTREGA,f1_class_ENTREGA,precision_class_OUTROS,recall_class_OUTROS,f1_class_OUTROS,precision_class_PRODUTO,recall_class_PRODUTO,f1_class_PRODUTO,precision_class_CONDICOESDERECEBIMENTO,recall_class_CONDICOESDERECEBIMENTO,f1_class_CONDICOESDERECEBIMENTO,precision_class_ANUNCIO,recall_class_ANUNCIO,f1_class_ANUNCIO
2,TfidfVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'gini'}",0.6428571428571429,0.10693277310924369,5.514278099988587,1.0579653999884613,422.42578125,422.546875,0.9682539682539683,0.8187919463087249,0.8872727272727273,0.9113924050632911,0.3333333333333333,0.488135593220339,0.8723897911832946,0.9868766404199475,0.9261083743842364,0.9193548387096774,0.36075949367088606,0.5181818181818182,1.0,0.1566265060240964,0.2708333333333333
2,TfidfVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'entropy'}",0.6260504201680672,0.11680672268907563,6.051981600001454,1.9433777999947779,427.14453125,422.203125,0.990909090909091,0.7315436241610739,0.8416988416988417,0.9264705882352942,0.2916666666666667,0.44366197183098594,0.8706697459584296,0.989501312335958,0.9262899262899262,0.9148936170212766,0.2721518987341772,0.4195121951219512,1.0,0.07228915662650602,0.1348314606741573
2,TfidfVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'log_loss'}",0.6260504201680672,0.11680672268907563,6.008134900010191,1.4801886000204831,427.484375,422.41015625,0.990909090909091,0.7315436241610739,0.8416988416988417,0.9264705882352942,0.2916666666666667,0.44366197183098594,0.8706697459584296,0.989501312335958,0.9262899262899262,0.9148936170212766,0.2721518987341772,0.4195121951219512,1.0,0.07228915662650602,0.1348314606741573
2,TfidfVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'gini'}",0.6565126050420168,0.10378151260504202,10.084336799976882,1.045807899965439,467.2578125,467.25,0.9762845849802372,0.8288590604026845,0.896551724137931,0.926829268292683,0.35185185185185186,0.5100671140939598,0.8738425925925926,0.9908136482939632,0.9286592865928659,0.9032258064516129,0.35443037974683544,0.509090909090909,1.0,0.1927710843373494,0.32323232323232326
2,TfidfVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'entropy'}",0.6281512605042017,0.1134453781512605,11.39257369999541,1.070524499984458,476.8203125,476.80859375,0.9872340425531915,0.7785234899328859,0.8705440900562852,0.9452054794520548,0.3194444444444444,0.47750865051903113,0.8723897911832946,0.9868766404199475,0.9261083743842364,0.8936170212765957,0.26582278481012656,0.4097560975609756,1.0,0.04819277108433735,0.09195402298850575
2,TfidfVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'log_loss'}",0.6281512605042017,0.1134453781512605,11.396929699985776,1.0401535000419244,478.8515625,477.10546875,0.9872340425531915,0.7785234899328859,0.8705440900562852,0.9452054794520548,0.3194444444444444,0.47750865051903113,0.8723897911832946,0.9868766404199475,0.9261083743842364,0.8936170212765957,0.26582278481012656,0.4097560975609756,1.0,0.04819277108433735,0.09195402298850575
2,TfidfVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'gini'}",0.6533613445378151,0.10357142857142858,14.733435900008772,1.1167172000277787,513.9609375,507.3359375,0.9764705882352941,0.8355704697986577,0.9005424954792043,0.9404761904761905,0.36574074074074076,0.5266666666666666,0.8735498839907193,0.9881889763779528,0.9273399014778325,0.9,0.34177215189873417,0.4954128440366973,1.0,0.18072289156626506,0.30612244897959184
2,TfidfVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'entropy'}",0.6302521008403361,0.11407563025210084,16.994329900015146,1.0549194000195712,527.09375,527.37109375,0.9871794871794872,0.7751677852348994,0.868421052631579,0.9452054794520548,0.3194444444444444,0.47750865051903113,0.8675115207373272,0.9881889763779528,0.9239263803680982,0.8823529411764706,0.2848101265822785,0.430622009569378,1.0,0.04819277108433735,0.09195402298850575
2,TfidfVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'log_loss'}",0.6302521008403361,0.11407563025210084,16.88574639998842,1.1172763999784365,526.83984375,526.89453125,0.9871794871794872,0.7751677852348994,0.868421052631579,0.9452054794520548,0.3194444444444444,0.47750865051903113,0.8675115207373272,0.9881889763779528,0.9239263803680982,0.8823529411764706,0.2848101265822785,0.430622009569378,1.0,0.04819277108433735,0.09195402298850575
2,TfidfVectorizer,SVC,"{'estimator__C': 0.1, 'estimator__kernel': 'linear'}",0.6176470588235294,0.12184873949579832,13.844011800014414,1.8533677000086755,650.34375,544.18359375,0.9741379310344828,0.7583892617449665,0.8528301886792453,0.9615384615384616,0.23148148148148148,0.373134328358209,0.8491620111731844,0.9973753280839895,0.9173204586602294,0.9038461538461539,0.2974683544303797,0.44761904761904764,1.0,0.024096385542168676,0.047058823529411764
2,TfidfVectorizer,SVC,"{'estimator__C': 0.1, 'estimator__kernel': 'rbf'}",0.542016806722689,0.16491596638655462,18.217946199991275,2.7660271000349894,696.32421875,547.55078125,1.0,0.47651006711409394,0.6454545454545455,1.0,0.004629629629629629,0.009216589861751152,0.8115015974440895,1.0,0.8959435626102292,1.0,0.02531645569620253,0.04938271604938271,0.0,0.0,0.0
2,TfidfVectorizer,SVC,"{'estimator__C': 0.1, 'estimator__kernel': 'sigmoid'}",0.6176470588235294,0.12184873949579832,13.77476260002004,1.8303258999949321,653.1875,545.734375,0.974025974025974,0.7550335570469798,0.8506616257088847,0.9615384615384616,0.23148148148148148,0.373134328358209,0.8491620111731844,0.9973753280839895,0.9173204586602294,0.9056603773584906,0.3037974683544304,0.4549763033175355,1.0,0.024096385542168676,0.047058823529411764
2,TfidfVectorizer,SVC,"{'estimator__C': 1, 'estimator__kernel': 'linear'}",0.7342436974789915,0.06911764705882353,11.511392399959732,1.5776124999974854,645.09375,543.796875,0.9444444444444444,0.912751677852349,0.9283276450511946,0.8926174496644296,0.6157407407407407,0.7287671232876712,0.9298245614035088,0.973753280839895,0.9512820512820512,0.8611111111111112,0.5886075949367089,0.6992481203007519,0.9811320754716981,0.6265060240963856,0.7647058823529411
2,TfidfVectorizer,SVC,"{'estimator__C': 1, 'estimator__kernel': 'rbf'}",0.7048319327731093,0.0838235294117647,18.6717877999763,2.7870582999894395,716.92578125,548.71875,0.9699248120300752,0.8657718120805369,0.9148936170212766,0.9159663865546218,0.5046296296296297,0.6507462686567164,0.901323706377858,0.9829396325459318,0.9403640929064658,0.8913043478260869,0.5189873417721519,0.656,1.0,0.3614457831325301,0.5309734513274337
2,TfidfVectorizer,SVC,"{'estimator__C': 1, 'estimator__kernel': 'sigmoid'}",0.7321428571428571,0.06974789915966387,10.943368199979886,1.473536100005731,633.49609375,544.6328125,0.9512195121951219,0.9161073825503355,0.9333333333333333,0.8951048951048951,0.5925925925925926,0.713091922005571,0.93125,0.9776902887139107,0.9539052496798975,0.8584905660377359,0.5759493670886076,0.6893939393939394,0.9795918367346939,0.5783132530120482,0.7272727272727273
2,TfidfVectorizer,SVC,"{'estimator__C': 10, 'estimator__kernel': 'linear'}",0.7163865546218487,0.07373949579831933,11.309831999999005,1.4938868000172079,636.515625,544.45703125,0.920265780730897,0.9295302013422819,0.9248747913188647,0.834319526627219,0.6527777777777778,0.7324675324675325,0.9383033419023136,0.958005249343832,0.948051948051948,0.7829457364341085,0.6392405063291139,0.7038327526132404,0.8461538461538461,0.6626506024096386,0.7432432432432432
2,TfidfVectorizer,SVC,"{'estimator__C': 10, 'estimator__kernel': 'rbf'}",0.7237394957983193,0.07415966386554622,25.279210400010925,2.9093877999694087,739.890625,552.4140625,0.9703703703703703,0.8791946308724832,0.9225352112676056,0.9,0.5833333333333334,0.7078651685393258,0.924223602484472,0.9763779527559056,0.9495851946394385,0.88,0.5569620253164557,0.6821705426356589,0.975609756097561,0.4819277108433735,0.6451612903225806
2,TfidfVectorizer,SVC,"{'estimator__C': 10, 'estimator__kernel': 'sigmoid'}",0.6785714285714286,0.08172268907563025,11.493236199952662,1.185686600045301,610.9921875,545.0390625,0.8842443729903537,0.9228187919463087,0.90311986863711,0.7903225806451613,0.6805555555555556,0.7313432835820896,0.9367741935483871,0.952755905511811,0.94469746258946,0.7379310344827587,0.6772151898734177,0.7062706270627063,0.7160493827160493,0.6987951807228916,0.7073170731707317
2,TfidfVectorizer,MultinomialNB,{'estimator__alpha': 0.01},0.601890756302521,0.11596638655462185,1.1522142000030726,1.8437183999922127,539.80859375,530.796875,0.8346153846153846,0.7281879194630873,0.7777777777777778,0.7337662337662337,0.5231481481481481,0.6108108108108108,0.9031862745098039,0.9671916010498688,0.9340937896070975,0.7560975609756098,0.3924050632911392,0.5166666666666667,0.8275862068965517,0.2891566265060241,0.42857142857142855
