seed,vectorizer,model,params,accuracy,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1
2,TfidfVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'brute'}",0.6932457786116323,1.0675137001089752,1.1586291999556124,450.75390625,584.3203125,0.7003891050583657,0.6754221388367729,0.6876790830945558,0.6865942028985508,0.7110694183864915,0.6986175115207374
2,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'sqrt'}",0.6435272045028143,1.3179706998635083,1.8312802999280393,451.33984375,446.671875,0.6312178387650086,0.6904315196998124,0.6594982078853047,0.6583850931677019,0.5966228893058161,0.6259842519685039
2,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'log2'}",0.5928705440900562,1.315473899943754,1.8435097998008132,452.36328125,446.421875,0.5898366606170599,0.6097560975609756,0.5996309963099631,0.596116504854369,0.575984990619137,0.5858778625954199
2,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': None}",0.6454033771106942,2.6024565000552684,1.8333342999685556,450.94921875,445.69921875,0.6381461675579323,0.6716697936210131,0.6544789762340036,0.6534653465346535,0.6191369606003753,0.6358381502890174
2,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'sqrt'}",0.625703564727955,1.2875865001697093,1.8077054000459611,451.47265625,446.14453125,0.6240740740740741,0.6322701688555347,0.6281453867660765,0.6273764258555133,0.6191369606003753,0.623229461756374
2,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'log2'}",0.624765478424015,1.2836591999512166,1.8199813000392169,451.67578125,446.23828125,0.627151051625239,0.6153846153846154,0.6212121212121212,0.6224677716390423,0.6341463414634146,0.6282527881040892
2,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': None}",0.6538461538461539,3.364648599876091,1.8173084000591189,451.45703125,445.6875,0.6474820143884892,0.6754221388367729,0.6611570247933884,0.6607843137254902,0.6322701688555347,0.6462128475551294
2,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'sqrt'}",0.625703564727955,1.3185439999215305,1.8050234999973327,451.28515625,446.16796875,0.6240740740740741,0.6322701688555347,0.6281453867660765,0.6273764258555133,0.6191369606003753,0.623229461756374
2,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'log2'}",0.624765478424015,1.2831029000226408,1.8218982999678701,452.046875,446.37890625,0.627151051625239,0.6153846153846154,0.6212121212121212,0.6224677716390423,0.6341463414634146,0.6282527881040892
2,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': None}",0.6538461538461539,3.374701399821788,1.8169392999261618,451.0703125,445.7421875,0.6474820143884892,0.6754221388367729,0.6611570247933884,0.6607843137254902,0.6322701688555347,0.6462128475551294
2,TfidfVectorizer,GradientBoosting,"{'n_estimators': 100, 'criterion': 'friedman_mse'}",0.6191369606003753,3.392693900037557,1.8267146002035588,450.52734375,447.01953125,0.6884272997032641,0.4352720450281426,0.5333333333333333,0.5871056241426612,0.8030018761726079,0.6782884310618067
2,TfidfVectorizer,GradientBoosting,"{'n_estimators': 100, 'criterion': 'squared_error'}",0.6191369606003753,3.4007768998853862,1.8476375001482666,451.5234375,447.0703125,0.6884272997032641,0.4352720450281426,0.5333333333333333,0.5871056241426612,0.8030018761726079,0.6782884310618067
2,TfidfVectorizer,GradientBoosting,"{'n_estimators': 150, 'criterion': 'friedman_mse'}",0.6651031894934334,4.953618000028655,1.804549700114876,451.828125,447.10546875,0.6321321321321322,0.7898686679174484,0.7022518765638032,0.72,0.5403377110694184,0.617363344051447
2,TfidfVectorizer,GradientBoosting,"{'n_estimators': 150, 'criterion': 'squared_error'}",0.6651031894934334,4.821428199997172,1.81795939989388,451.8125,446.90625,0.6321321321321322,0.7898686679174484,0.7022518765638032,0.72,0.5403377110694184,0.617363344051447
2,TfidfVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'friedman_mse'}",0.6594746716697936,6.317961999913678,1.8355038999579847,451.2109375,447.23046875,0.6319875776397516,0.7636022514071295,0.6915887850467289,0.7014218009478673,0.5553470919324578,0.6198952879581152
2,TfidfVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'squared_error'}",0.6594746716697936,6.235961899859831,1.8248395998962224,451.90234375,447.15234375,0.6319875776397516,0.7636022514071295,0.6915887850467289,0.7014218009478673,0.5553470919324578,0.6198952879581152
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.01}",0.5112570356472795,1.2008674999233335,1.4074051999486983,451.56640625,447.21484375,0.7727272727272727,0.03189493433395872,0.06126126126126126,0.5057471264367817,0.9906191369606003,0.6696258719086874
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.1}",0.5675422138836773,1.193768800003454,1.4026597999036312,451.9375,447.21875,0.6636363636363637,0.27392120075046905,0.38778220451527223,0.5425531914893617,0.8611632270168855,0.6656997824510514
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 1.0}",0.5816135084427767,1.1998322999570519,1.8453873000107706,451.3828125,447.2421875,0.6775510204081633,0.31144465290806755,0.4267352185089974,0.5529841656516443,0.851782363977486,0.670605612998523
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.01}",0.5422138836772983,1.8564571000169963,1.4301388999447227,451.515625,447.2578125,0.6510067114093959,0.18198874296435272,0.2844574780058651,0.52453653217012,0.9024390243902439,0.663448275862069
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.1}",0.5872420262664165,1.8634766000322998,1.439441499998793,451.59375,446.94921875,0.6795366795366795,0.3302063789868668,0.4444444444444444,0.5576208178438662,0.8442776735459663,0.6716417910447762
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 1.0}",0.626641651031895,1.8754420999903232,1.446520800003782,451.26171875,446.9921875,0.5965665236051502,0.7823639774859287,0.676948051948052,0.6839237057220708,0.4709193245778612,0.5577777777777778
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.01}",0.549718574108818,2.524745900183916,0.9846184998750687,451.3671875,449.9140625,0.6267942583732058,0.24577861163227016,0.353099730458221,0.5309218203033839,0.8536585365853658,0.6546762589928058
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.1}",0.5966228893058161,2.5240601000841707,0.9897799999453127,451.421875,449.9375,0.6757679180887372,0.3714821763602251,0.4794188861985472,0.5666235446313066,0.8217636022514071,0.6707503828483921
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 1.0}",0.649155722326454,2.5214216001331806,1.4747044001705945,451.48828125,447.05859375,0.6160583941605839,0.7917448405253283,0.6929392446633826,0.7086614173228346,0.5065666041275797,0.5908096280087527
2,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l2'}",0.7542213883677298,1.0934659000486135,1.8168203001841903,451.859375,447.16796875,0.75139146567718,0.7598499061913696,0.7555970149253731,0.7571157495256167,0.7485928705440901,0.7528301886792453
2,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l1'}",0.7288930581613509,1.1219693999737501,1.8192447000183165,451.90625,447.17578125,0.7118055555555556,0.7692307692307693,0.739404869251578,0.7489795918367347,0.6885553470919324,0.7174975562072337
2,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'elasticnet'}",0.7485928705440901,1.129782599862665,1.836073299869895,451.9375,447.1171875,0.7422303473491774,0.7617260787992496,0.7518518518518519,0.7552986512524085,0.7354596622889306,0.7452471482889734
2,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l2'}",0.7307692307692307,1.0698671001009643,1.8546806999947876,452.0,447.296875,0.7220216606498195,0.7504690431519699,0.7359705611775529,0.740234375,0.7110694183864915,0.7253588516746412
2,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l1'}",0.6097560975609756,1.074194900225848,1.819934899918735,451.8046875,447.30078125,0.5789473684210527,0.8048780487804879,0.673469387755102,0.68,0.4146341463414634,0.5151515151515151
2,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'elasticnet'}",0.6923076923076923,1.092907400103286,1.8398063001222908,451.75,447.33984375,0.6795096322241682,0.7279549718574109,0.7028985507246377,0.7070707070707071,0.6566604127579737,0.6809338521400778
2,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l2'}",0.5196998123827392,1.0690955000463873,1.7969329000916332,451.7109375,447.12109375,0.5100478468899522,1.0,0.6755386565272496,1.0,0.039399624765478425,0.07581227436823104
2,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l1'}",0.5,1.070783100090921,1.8120541998650879,451.69140625,447.18359375,0.5,1.0,0.6666666666666666,0.0,0.0,0.0
2,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'elasticnet'}",0.5,1.0646060998551548,1.8146269000135362,451.74609375,447.265625,0.5,1.0,0.6666666666666666,0.0,0.0,0.0
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'gini'}",0.724202626641651,5.016097800107673,1.0239768999163061,447.265625,404.74609375,0.6924315619967794,0.8067542213883677,0.7452339688041595,0.7685393258426966,0.6416510318949343,0.6993865030674846
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'entropy'}",0.7110694183864915,4.628002400044352,1.0244183000177145,403.42578125,401.26171875,0.6829268292682927,0.7879924953095685,0.7317073170731707,0.7494456762749445,0.6341463414634146,0.6869918699186992
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'log_loss'}",0.7110694183864915,4.618781399913132,1.0112517999950796,403.37109375,401.2109375,0.6829268292682927,0.7879924953095685,0.7317073170731707,0.7494456762749445,0.6341463414634146,0.6869918699186992
2,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'gini'}",0.7129455909943715,9.467481199884787,1.0725249000824988,434.2734375,434.41796875,0.6827697262479872,0.7954971857410882,0.7348353552859619,0.755056179775281,0.6303939962476548,0.6871165644171779
2,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'entropy'}",0.7148217636022514,9.019135699840263,1.1004097999539226,432.46484375,429.5859375,0.6898839137645107,0.7804878048780488,0.7323943661971831,0.7473002159827213,0.649155722326454,0.6947791164658634
2,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'log_loss'}",0.7148217636022514,8.977650200016797,1.0884920000098646,431.390625,431.609375,0.6898839137645107,0.7804878048780488,0.7323943661971831,0.7473002159827213,0.649155722326454,0.6947791164658634
2,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'gini'}",0.7110694183864915,13.843731499975547,1.151953199878335,463.94140625,464.140625,0.6811594202898551,0.7936210131332082,0.733102253032929,0.7528089887640449,0.6285178236397748,0.6850715746421268
2,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'entropy'}",0.7091932457786116,12.908696200000122,1.1748736000154167,462.05078125,459.96484375,0.6807131280388979,0.7879924953095685,0.7304347826086957,0.7483296213808464,0.6303939962476548,0.6843177189409368
2,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'log_loss'}",0.7091932457786116,13.041487499838695,1.1553987998049706,457.30859375,454.140625,0.6807131280388979,0.7879924953095685,0.7304347826086957,0.7483296213808464,0.6303939962476548,0.6843177189409368
2,CountVectorizer,SVC,"{'C': 0.1, 'kernel': 'linear'}",0.7373358348968105,4.252451200038195,0.7985666999593377,703.6875,465.16796875,0.7254901960784313,0.7636022514071295,0.7440585009140768,0.7504950495049505,0.7110694183864915,0.7302504816955684
2,CountVectorizer,SVC,"{'C': 0.1, 'kernel': 'rbf'}",0.6547842401500938,5.133482800098136,1.060619299998507,664.96484375,466.0859375,0.6968973747016707,0.5478424015009381,0.6134453781512605,0.6275115919629057,0.7617260787992496,0.688135593220339
2,CountVectorizer,SVC,"{'C': 0.1, 'kernel': 'sigmoid'}",0.6801125703564728,5.162249300163239,0.9349431998562068,665.17578125,466.01171875,0.6889763779527559,0.6566604127579737,0.6724303554274735,0.6720430107526881,0.7035647279549718,0.687442713107241
2,CountVectorizer,SVC,"{'C': 1, 'kernel': 'linear'}",0.726078799249531,6.040299499873072,0.7426577999722213,679.19921875,464.5859375,0.7171171171171171,0.7467166979362101,0.7316176470588235,0.735812133072407,0.7054409005628518,0.7203065134099617
2,CountVectorizer,SVC,"{'C': 1, 'kernel': 'rbf'}",0.7335834896810507,5.179981299908832,0.999400399858132,704.48828125,464.6953125,0.7195767195767195,0.7654784240150094,0.7418181818181818,0.749498997995992,0.701688555347092,0.7248062015503876
2,CountVectorizer,SVC,"{'C': 1, 'kernel': 'sigmoid'}",0.7429643527204502,4.415774499997497,0.8797867998946458,680.19921875,465.91796875,0.7341772151898734,0.7617260787992496,0.7476979742173112,0.7524366471734892,0.724202626641651,0.7380497131931166
2,CountVectorizer,SVC,"{'C': 10, 'kernel': 'linear'}",0.699812382739212,6.9051822000183165,0.7468592999503016,668.71484375,464.75390625,0.7059961315280464,0.6848030018761726,0.6952380952380952,0.6939890710382514,0.7148217636022514,0.7042513863216266
2,CountVectorizer,SVC,"{'C': 10, 'kernel': 'rbf'}",0.7504690431519699,10.324576099868864,1.0566984000615776,687.2890625,465.78515625,0.7458563535911602,0.7598499061913696,0.7527881040892194,0.7552581261950286,0.7410881801125704,0.7481060606060606
2,CountVectorizer,SVC,"{'C': 10, 'kernel': 'sigmoid'}",0.7129455909943715,6.51103759999387,0.704213900025934,651.83203125,466.76953125,0.7137476459510358,0.7110694183864915,0.7124060150375939,0.7121495327102804,0.7148217636022514,0.7134831460674157
2,CountVectorizer,MultinomialNB,{'alpha': 0.01},0.7101313320825516,1.0658039001282305,1.8317764999810606,461.47265625,455.85546875,0.7393162393162394,0.649155722326454,0.6913086913086913,0.6872909698996655,0.7711069418386491,0.726790450928382
2,CountVectorizer,MultinomialNB,{'alpha': 0.1},0.7298311444652908,1.0626221999991685,1.8188938999082893,460.4921875,455.4140625,0.755741127348643,0.6791744840525328,0.7154150197628458,0.7086882453151618,0.7804878048780488,0.7428571428571429
2,CountVectorizer,MultinomialNB,{'alpha': 1.0},0.7551594746716698,1.0647593999747187,1.8409937000833452,460.98046875,455.33984375,0.7635658914728682,0.7392120075046904,0.7511916110581506,0.7472727272727273,0.7711069418386491,0.7590027700831025
2,CountVectorizer,LogisticRegression,"{'C': 0.1, 'penalty': 'l2'}",0.7382739212007504,1.1443958000745624,1.8208955000154674,463.078125,454.58984375,0.7259786476868327,0.7654784240150094,0.7452054794520548,0.751984126984127,0.7110694183864915,0.7309546769527483
2,CountVectorizer,LogisticRegression,"{'C': 1, 'penalty': 'l2'}",0.7504690431519699,0.8023345000110567,1.8511938999872655,463.5234375,454.58203125,0.736283185840708,0.7804878048780488,0.7577413479052824,0.7664670658682635,0.7204502814258912,0.7427466150870407
2,CountVectorizer,LogisticRegression,"{'C': 10, 'penalty': 'l2'}",0.7410881801125704,0.7143421000801027,1.9360390999354422,463.6328125,454.55078125,0.7375231053604436,0.7485928705440901,0.7430167597765364,0.7447619047619047,0.7335834896810507,0.7391304347826086
2,CountVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'ball_tree'}",0.5694183864915572,1.1547531001269817,1.2552255999762565,460.87109375,575.90234375,0.5583596214511041,0.6641651031894934,0.6066838046272494,0.5856481481481481,0.474671669793621,0.5243523316062176
2,CountVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'kd_tree'}",0.5694183864915572,1.1540607998613268,1.2753173999954015,459.56640625,577.37890625,0.5583596214511041,0.6641651031894934,0.6066838046272494,0.5856481481481481,0.474671669793621,0.5243523316062176
2,CountVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'brute'}",0.5694183864915572,1.2054521997924894,1.3094885000027716,459.4140625,592.0390625,0.5583596214511041,0.6641651031894934,0.6066838046272494,0.5856481481481481,0.474671669793621,0.5243523316062176
2,CountVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'ball_tree'}",0.575046904315197,1.115179100073874,1.3482301000040025,459.546875,576.046875,0.5579710144927537,0.7223264540337712,0.6295993458708095,0.6063829787234043,0.4277673545966229,0.5016501650165016
2,CountVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'kd_tree'}",0.575046904315197,1.1441168000455946,1.2823568999301642,459.69921875,577.6796875,0.5579710144927537,0.7223264540337712,0.6295993458708095,0.6063829787234043,0.4277673545966229,0.5016501650165016
2,CountVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'brute'}",0.575046904315197,1.1138534999918193,1.303321000188589,459.69921875,581.046875,0.5579710144927537,0.7223264540337712,0.6295993458708095,0.6063829787234043,0.4277673545966229,0.5016501650165016
2,CountVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'ball_tree'}",0.5844277673545967,1.096674800151959,1.3413426000624895,459.625,594.0703125,0.5635593220338984,0.7485928705440901,0.6430298146655923,0.6256983240223464,0.4202626641651032,0.5028058361391695
2,CountVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'kd_tree'}",0.5844277673545967,1.1353670000098646,1.266018900088966,459.45703125,571.421875,0.5635593220338984,0.7485928705440901,0.6430298146655923,0.6256983240223464,0.4202626641651032,0.5028058361391695
2,CountVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'brute'}",0.5844277673545967,1.0994835998862982,1.2358580001164228,459.26171875,574.32421875,0.5635593220338984,0.7485928705440901,0.6430298146655923,0.6256983240223464,0.4202626641651032,0.5028058361391695
2,CountVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'sqrt'}",0.6350844277673546,1.320518400054425,1.8405677999835461,460.75,455.55078125,0.6267605633802817,0.6679174484052532,0.6466848319709355,0.6445783132530121,0.6022514071294559,0.6226964112512124
2,CountVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'log2'}",0.600375234521576,1.3501650001853704,1.8103779000230134,461.0703125,455.71875,0.6089613034623218,0.5609756097560976,0.583984375,0.5930434782608696,0.6397748592870544,0.6155234657039711
2,CountVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': None}",0.6463414634146342,2.081900800112635,1.9183327001519501,460.72265625,454.9375,0.6397849462365591,0.6697936210131332,0.6544454628780935,0.6535433070866141,0.6228893058161351,0.6378482228626321
2,CountVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'sqrt'}",0.6303939962476548,1.3919847998768091,1.950378900161013,460.515625,455.578125,0.6265938069216758,0.6454033771106942,0.6358595194085028,0.6344294003868471,0.6153846153846154,0.6247619047619047
2,CountVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'log2'}",0.6181988742964353,0.7353393998928368,1.969258600147441,460.8359375,455.765625,0.6158088235294118,0.6285178236397748,0.6220984215413184,0.6206896551724138,0.6078799249530957,0.614218009478673
