seed,vectorizer,model,params,accuracy,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.1}",0.689,1.3406580002047122,1.519590700045228,449.19140625,444.28125,0.6641604010025063,0.924956369982548,0.7731582786287381,0.7871287128712872,0.37236533957845436,0.505564387917329
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 1.0}",0.702,1.4443920000921935,1.4865153999999166,449.49609375,444.20703125,0.697274031563845,0.8481675392670157,0.7653543307086614,0.7128712871287128,0.5058548009367682,0.5917808219178082
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.01}",0.651,2.1973808999173343,1.0684406999498606,449.1328125,444.15234375,0.6299303944315545,0.9476439790575916,0.756794425087108,0.782608695652174,0.2529274004683841,0.3823008849557522
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.1}",0.701,2.2217020001262426,1.5582304999697953,449.3828125,444.2109375,0.6751918158567775,0.9214659685863874,0.7793357933579336,0.7935779816513762,0.405152224824356,0.5364341085271318
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 1.0}",0.71,2.120272799860686,1.5100865000858903,449.1796875,444.16015625,0.7187017001545595,0.8115183246073299,0.7622950819672131,0.6940509915014165,0.5737704918032787,0.6282051282051282
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.01}",0.66,2.9436461001168936,1.049945400096476,449.44140625,447.7421875,0.6372202591283863,0.944153577661431,0.7609001406469761,0.7880794701986755,0.2786885245901639,0.4117647058823529
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.1}",0.704,2.963202300015837,1.0865563999395818,449.2421875,444.2265625,0.6796368352788587,0.9144851657940664,0.7797619047619048,0.7860262008733624,0.4215456674473068,0.5487804878048781
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 1.0}",0.71,2.964095799950883,1.051012499956414,449.46875,444.12890625,0.7193798449612403,0.8097731239092496,0.7619047619047619,0.6929577464788732,0.5761124121779859,0.629156010230179
2,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l2'}",0.707,1.2709150000009686,2.081874799914658,449.26953125,444.296875,0.7287581699346405,0.7783595113438045,0.7527426160337553,0.6726804123711341,0.6112412177985949,0.6404907975460122
2,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l1'}",0.714,1.2245940999127924,1.9211661000736058,449.2578125,444.2109375,0.713859910581222,0.8359511343804538,0.770096463022508,0.7142857142857143,0.550351288056206,0.6216931216931217
2,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'elasticnet'}",0.723,1.1858610000927001,1.8503470998257399,449.27734375,444.30859375,0.7379421221864951,0.8010471204188482,0.7682008368200837,0.6984126984126984,0.6182669789227166,0.6559006211180124
2,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l2'}",0.688,1.123496500076726,1.8669555000960827,449.40625,444.30078125,0.6637390213299874,0.9232111692844677,0.7722627737226277,0.7832512315270936,0.37236533957845436,0.5047619047619047
2,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l1'}",0.689,1.1110669001936913,1.865874599898234,449.40234375,444.31640625,0.66375,0.9267015706806283,0.7734887108521485,0.79,0.3700234192037471,0.5039872408293461
2,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'elasticnet'}",0.689,1.1284370999783278,1.8546048998832703,449.33984375,444.33203125,0.6613300492610837,0.93717277486911,0.7754512635379062,0.8085106382978723,0.3559718969555035,0.4943089430894309
2,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l2'}",0.574,1.121680699987337,1.8532306000124663,449.34765625,444.33203125,0.5735735735735735,1.0,0.7290076335877863,1.0,0.00234192037470726,0.004672897196261682
2,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l1'}",0.573,1.120939200045541,1.8532262998633087,449.4296875,444.32421875,0.573,1.0,0.7285441830896376,0.0,0.0,0.0
2,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'elasticnet'}",0.573,1.1254145000129938,1.8639523000456393,449.42578125,444.3828125,0.573,1.0,0.7285441830896376,0.0,0.0,0.0
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'gini'}",0.739,5.721234000055119,1.5652922000735998,444.3828125,398.8359375,0.7608695652173914,0.794066317626527,0.7771135781383433,0.7064676616915423,0.6651053864168618,0.6851628468033776
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'entropy'}",0.731,5.372251099906862,1.0074629001319408,400.6953125,400.78515625,0.7602739726027398,0.774869109947644,0.7675021607605877,0.6899038461538461,0.6721311475409836,0.6809015421115066
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'log_loss'}",0.731,5.253426499897614,1.0676688998937607,400.69921875,400.8046875,0.7602739726027398,0.774869109947644,0.7675021607605877,0.6899038461538461,0.6721311475409836,0.6809015421115066
2,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'gini'}",0.732,10.644156199879944,1.0882510000374168,430.2265625,430.23046875,0.7545909849749582,0.7888307155322862,0.7713310580204779,0.6982543640897756,0.6557377049180327,0.6763285024154589
