seed,vectorizer,model,params,accuracy,hamming_loss,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_bug,recall_class_bug,f1_class_bug,precision_class_docs,recall_class_docs,f1_class_docs,precision_class_feature,recall_class_feature,f1_class_feature,precision_class_question,recall_class_question,f1_class_question,precision_class_won't fix,recall_class_won't fix,f1_class_won't fix
3,CountVectorizer,SGD,"{'estimator__alpha': 0.001, 'estimator__penalty': 'l2'}",0.34759358288770054,0.20641711229946524,2.1032265999820083,2.0447953999973834,376.08984375,376.08984375,0.25,0.16129032258064516,0.19607843137254902,0.75,0.2222222222222222,0.34285714285714286,1.0,0.1,0.18181818181818182,0.7153846153846154,0.768595041322314,0.7410358565737052,0.25,0.17073170731707318,0.2028985507246377
3,CountVectorizer,SGD,"{'estimator__alpha': 0.001, 'estimator__penalty': 'l1'}",0.37433155080213903,0.20748663101604278,2.055938799981959,2.049003600026481,376.11328125,376.11328125,0.26666666666666666,0.25806451612903225,0.26229508196721313,0.6363636363636364,0.25925925925925924,0.3684210526315789,0.3333333333333333,0.1,0.15384615384615385,0.7266187050359713,0.8347107438016529,0.7769230769230769,0.2222222222222222,0.14634146341463414,0.17647058823529413
3,CountVectorizer,SGD,"{'estimator__alpha': 0.001, 'estimator__penalty': 'elasticnet'}",0.34759358288770054,0.20748663101604278,2.0528078000061214,1.9806911000050604,376.12109375,376.12890625,0.2857142857142857,0.25806451612903225,0.2711864406779661,0.6666666666666666,0.2222222222222222,0.3333333333333333,1.0,0.1,0.18181818181818182,0.7194244604316546,0.8264462809917356,0.7692307692307693,0.18518518518518517,0.12195121951219512,0.14705882352941177
3,CountVectorizer,SGD,"{'estimator__alpha': 0.01, 'estimator__penalty': 'l2'}",0.45989304812834225,0.17005347593582887,2.1074090999900363,2.06003839999903,376.1328125,376.1328125,0.5454545454545454,0.1935483870967742,0.2857142857142857,0.875,0.25925925925925924,0.4,0.0,0.0,0.0,0.7236842105263158,0.9090909090909091,0.8058608058608059,0.25,0.04878048780487805,0.08163265306122448
3,CountVectorizer,SGD,"{'estimator__alpha': 0.01, 'estimator__penalty': 'l1'}",0.47593582887700536,0.17647058823529413,2.1043101000250317,1.825953399995342,376.1328125,376.1328125,0.5555555555555556,0.16129032258064516,0.25,1.0,0.18518518518518517,0.3125,0.0,0.0,0.0,0.6766467065868264,0.9338842975206612,0.7847222222222222,0.0,0.0,0.0
3,CountVectorizer,SGD,"{'estimator__alpha': 0.01, 'estimator__penalty': 'elasticnet'}",0.46524064171123,0.1657754010695187,1.8974927000235766,1.8288162000244483,376.09765625,376.09765625,0.5714285714285714,0.12903225806451613,0.21052631578947367,1.0,0.18518518518518517,0.3125,0.0,0.0,0.0,0.7254901960784313,0.9173553719008265,0.8102189781021898,0.5,0.024390243902439025,0.046511627906976744
5,TfidfVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'gini'}",0.48128342245989303,0.1657754010695187,1.2201733000110835,2.154954399971757,374.9140625,369.4609375,0.6666666666666666,0.12903225806451613,0.21621621621621623,1.0,0.25925925925925924,0.4117647058823529,0.0,0.0,0.0,0.7116564417177914,0.9586776859504132,0.8169014084507042,0.2,0.024390243902439025,0.043478260869565216
5,TfidfVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'entropy'}",0.45454545454545453,0.17219251336898395,1.225596200034488,1.881355099962093,370.25,369.8984375,0.6,0.0967741935483871,0.16666666666666666,0.875,0.25925925925925924,0.4,0.0,0.0,0.0,0.7088607594936709,0.9256198347107438,0.8028673835125448,0.16666666666666666,0.024390243902439025,0.0425531914893617
5,TfidfVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'log_loss'}",0.45454545454545453,0.17219251336898395,1.224281000031624,1.8763852000120096,370.19140625,369.98046875,0.6,0.0967741935483871,0.16666666666666666,0.875,0.25925925925925924,0.4,0.0,0.0,0.0,0.7088607594936709,0.9256198347107438,0.8028673835125448,0.16666666666666666,0.024390243902439025,0.0425531914893617
5,TfidfVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'gini'}",0.45989304812834225,0.1754010695187166,0.7782494000275619,2.0957566000288352,372.359375,371.84375,0.42857142857142855,0.0967741935483871,0.15789473684210525,1.0,0.2222222222222222,0.36363636363636365,0.0,0.0,0.0,0.7012195121951219,0.9504132231404959,0.8070175438596491,0.14285714285714285,0.024390243902439025,0.041666666666666664
