mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_classifier;param_classifier__estimator__max_depth;param_classifier__estimator__n_estimators;param_vectorizer;param_classifier__estimator__C;param_classifier__estimator__kernel;param_classifier__estimator__alpha;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0.12392807006835938;0.003638561288164991;0.026455450057983398;0.001356813018781273;OneVsRestClassifier(estimator=MultinomialNB());;;CountVectorizer();;;0.01;{'classifier': OneVsRestClassifier(estimator=MultinomialNB()), 'classifier__estimator__alpha': 0.01, 'vectorizer': CountVectorizer()};0.34571788413098237;0.3427851291745432;0.31568998109640833;0.3635790800252048;0.32892249527410206;0.3393389139402482;0.016173602656443162;13
0.12649836540222167;0.006109675267578146;0.025895214080810545;0.0015972770284224677;OneVsRestClassifier(estimator=MultinomialNB());;;TfidfVectorizer();;;1.0;{'classifier': OneVsRestClassifier(estimator=MultinomialNB()), 'classifier__estimator__alpha': 1.0, 'vectorizer': TfidfVectorizer()};0.1624685138539043;0.15689981096408318;0.1518588531821046;0.15248897290485192;0.15122873345935728;0.15498897687286026;0.004237496550164138;26
0.12258644104003906;0.0034013477268048263;0.02513260841369629;0.0019072364976821959;OneVsRestClassifier(estimator=MultinomialNB());;;CountVectorizer();;;1.0;{'classifier': OneVsRestClassifier(estimator=MultinomialNB()), 'classifier__estimator__alpha': 1.0, 'vectorizer': CountVectorizer()};0.2890428211586902;0.3005671077504726;0.27662255828607435;0.297416509136736;0.27662255828607435;0.2880543109236095;0.010065465006930051;23
0.4194474697113037;0.02003275994375648;0.023796510696411134;0.0018412211395933188;OneVsRestClassifier(estimator=LogisticRegression());;;TfidfVectorizer();1.0;;;{'classifier': OneVsRestClassifier(estimator=LogisticRegression()), 'classifier__estimator__C': 1, 'vectorizer': TfidfVectorizer()};0.3136020151133501;0.31758034026465026;0.2923755513547574;0.32514177693761814;0.2999369880277253;0.30972733433962024;0.011926635296046003;22
0.651210355758667;0.018855004594381164;0.02611651420593262;0.003398199623004194;OneVsRestClassifier(estimator=LogisticRegression());;;CountVectorizer();1.0;;;{'classifier': OneVsRestClassifier(estimator=LogisticRegression()), 'classifier__estimator__C': 1, 'vectorizer': CountVectorizer()};0.3986146095717884;0.389413988657845;0.387523629489603;0.40516698172652804;0.40138626339004413;0.3964210945671617;0.006844258466048355;8
0.7089464664459229;0.039673247599860184;0.02571706771850586;0.0035652561950027064;OneVsRestClassifier(estimator=LogisticRegression());;;TfidfVectorizer();10.0;;;{'classifier': OneVsRestClassifier(estimator=LogisticRegression()), 'classifier__estimator__C': 10, 'vectorizer': TfidfVectorizer()};0.4181360201511335;0.4045368620037807;0.4001260239445495;0.42785129174543163;0.4120982986767486;0.4125496993043288;0.009839743344354895;2
0.7466197490692139;0.02199762944056149;0.02308998107910156;0.0033278461738615755;OneVsRestClassifier(estimator=LogisticRegression());;;CountVectorizer();10.0;;;{'classifier': OneVsRestClassifier(estimator=LogisticRegression()), 'classifier__estimator__C': 10, 'vectorizer': CountVectorizer()};0.4074307304785894;0.4020163831127914;0.39697542533081287;0.4152488972904852;0.4152488972904852;0.4073840667006328;0.007223089923115146;4
0.20351057052612304;0.01016128321289375;0.022095346450805665;0.001069765419154977;OneVsRestClassifier(estimator=SGDClassifier());;;TfidfVectorizer();;;0.0001;{'classifier': OneVsRestClassifier(estimator=SGDClassifier()), 'classifier__estimator__alpha': 0.0001, 'vectorizer': TfidfVectorizer()};0.4275818639798489;0.42344045368620037;0.41461877756773785;0.43667296786389415;0.428481411468179;0.42615909491317205;0.0071906729167303535;1
0.23060989379882812;0.007655781993987798;0.02327141761779785;0.0022657780413579322;OneVsRestClassifier(estimator=SGDClassifier());;;CountVectorizer();;;0.0001;{'classifier': OneVsRestClassifier(estimator=SGDClassifier()), 'classifier__estimator__alpha': 0.0001, 'vectorizer': CountVectorizer()};0.3765743073047859;0.36798991808443604;0.3742911153119093;0.3963453056080655;0.3749212350346566;0.3780243762687706;0.009612660670176512;11
0.16752190589904786;0.004818490912414494;0.022753000259399414;0.0030736319731002513;OneVsRestClassifier(estimator=SGDClassifier());;;TfidfVectorizer();;;0.001;{'classifier': OneVsRestClassifier(estimator=SGDClassifier()), 'classifier__estimator__alpha': 0.001, 'vectorizer': TfidfVectorizer()};0.17884130982367757;0.18147448015122875;0.18147448015122875;0.17895400126023944;0.17958412098298676;0.18006567847387225;0.00117781550067596;25
0.24541478157043456;0.0034943946670041755;0.0252077579498291;0.00300512463880514;OneVsRestClassifier(estimator=SGDClassifier());;;CountVectorizer();;;0.001;{'classifier': OneVsRestClassifier(estimator=SGDClassifier()), 'classifier__estimator__alpha': 0.001, 'vectorizer': CountVectorizer()};0.4068010075566751;0.40138626339004413;0.38437303087586644;0.4120982986767486;0.4076874606175173;0.4024692122233703;0.009668075615929379;6
