mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_classifier;param_classifier__max_depth;param_classifier__n_estimators;param_vectorizer;param_classifier__C;param_classifier__kernel;param_classifier__alpha;param_classifier__n_neighbors;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
68.42455992698669;1.1574763429162145;0.6488009452819824;0.028616492093673687;RandomForestClassifier();;100.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer()};0.9693852255825484;0.9678978681209718;0.9682697074863659;0.9626921170054537;0.9686376596008429;0.9673765155592365;0.002393265149306811;17
77.46179547309876;2.736076843922457;0.5910944461822509;0.012866339634149255;RandomForestClassifier();;100.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 100, 'vectorizer': CountVectorizer()};0.9680218145761031;0.9708725830441249;0.9701289043133366;0.9634357957362419;0.9692574686996405;0.9683433132738894;0.0026309052004284527;15
96.00126338005066;1.2923155929627346;0.7655683517456054;0.040781603035433225;RandomForestClassifier();;150.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer()};0.9691373326722855;0.9714923153197819;0.9687654933068914;0.9638076351016361;0.9707450105367547;0.96878955738747;0.002685880632139585;12
115.20432343482972;0.7563539819644419;0.7482604503631591;0.019794488420336438;RandomForestClassifier();;150.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 150, 'vectorizer': CountVectorizer()};0.9696331184928111;0.9705007436787307;0.9703767972235994;0.9636836886465047;0.9706210487169952;0.9689630793517281;0.002662059010951171;11
135.9840721607208;1.009423138274631;0.9451998710632324;0.023617946209056304;RandomForestClassifier();;200.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 200, 'vectorizer': TfidfVectorizer()};0.9685176003966287;0.9706246901338622;0.9696331184928111;0.9638076351016361;0.9701252014379571;0.9685416491125791;0.002467771069936812;14
149.44116191864015;5.1465288450978885;0.9000728130340576;0.009713945542994143;RandomForestClassifier();;200.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 200, 'vectorizer': CountVectorizer()};0.9691373326722855;0.9714923153197819;0.9700049578582053;0.9633118492811106;0.9695053923391596;0.9686903694941085;0.0028061204884771247;13
2.6363263607025145;0.022041495135631452;0.4059439182281494;0.004991311616728306;RandomForestClassifier();10;100.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer()};0.5996529499256321;0.6046108081308874;0.6023797719385225;0.6069657907783838;0.6128672368910376;0.6052953115328926;0.0044928769197412795;71
2.507072401046753;0.050706355166843214;0.40577335357666017;0.00960555054170781;RandomForestClassifier();10;100.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 100, 'vectorizer': CountVectorizer()};0.5982895389191869;0.6052305404065443;0.6065939514129896;0.5930837878036688;0.5937771166480724;0.5993949870380925;0.00563014192052622;73
3.3007379531860352;0.05990439583077135;0.4694758415222168;0.0067499982298169494;RandomForestClassifier();10;150.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer()};0.6043629152206247;0.6147744174516608;0.604486861675756;0.6031234506693108;0.6019585967522003;0.6057412483539106;0.0046093980077795945;70
3.0068376541137694;0.014885920735159175;0.4596776008605957;0.011350487623756862;RandomForestClassifier();10;150.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 150, 'vectorizer': CountVectorizer()};0.5941993058998513;0.6082052553296976;0.6054784333168072;0.5939514129895885;0.5942729639271105;0.5992214742926111;0.006282377484569081;74
3.909691858291626;0.08691072683583145;0.5230380058288574;0.0199784484063668;RandomForestClassifier();10;200.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 200, 'vectorizer': TfidfVectorizer()};0.5979176995537928;0.606717897868121;0.6207238472979673;0.6027516113039167;0.6056774513449857;0.6067577014737567;0.007621235414874661;69
3.5832088947296143;0.05988834798895371;0.49934821128845214;0.004977451133636516;RandomForestClassifier();10;200.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 200, 'vectorizer': CountVectorizer()};0.5911006445215666;0.606717897868121;0.5997768963807635;0.6129152206246902;0.5988595512582124;0.6018740421306707;0.007415144401862526;72
5.168651866912842;0.1478551568918639;0.4249104022979736;0.009666409452918018;RandomForestClassifier();20;100.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 20, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer()};0.7791274169558751;0.772310361923649;0.7641298958849777;0.7736737729300942;0.7762489153340771;0.7730980726057346;0.0050529380734021506;61
