mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_classifier;param_classifier__max_depth;param_classifier__n_estimators;param_vectorizer;param_classifier__C;param_classifier__kernel;param_classifier__alpha;param_classifier__n_neighbors;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
10.717866468429566;0.11809346228988286;0.05898904800415039;0.005883333167461345;RandomForestClassifier();;100.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer()};0.49490373725934317;0.5045351473922902;0.4977324263038549;0.5022675736961452;0.5340136054421769;0.5066904980187621;0.014070783725203748;21
10.743580007553101;0.08284102833032637;0.04755725860595703;0.001841135498040531;RandomForestClassifier();;100.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 100, 'vectorizer': CountVectorizer()};0.4983012457531144;0.5136054421768708;0.4988662131519274;0.5102040816326531;0.5317460317460317;0.5105446028921194;0.012208766180575157;19
15.728240728378296;0.11966119622137976;0.06990904808044433;0.004550017271468233;RandomForestClassifier();;150.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer()};0.5084937712344281;0.5238095238095238;0.5011337868480725;0.5034013605442177;0.528344671201814;0.5130366227276113;0.011004953655661627;17
16.037613582611083;0.26605640257258045;0.06648449897766114;0.0036915901898302078;RandomForestClassifier();;150.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 150, 'vectorizer': CountVectorizer()};0.48924122310305773;0.5170068027210885;0.5022675736961452;0.5068027210884354;0.536281179138322;0.5103198999494097;0.015749436870088826;20
21.1372700214386;0.1504127819460027;0.08931412696838378;0.0036150883473498583;RandomForestClassifier();;200.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 200, 'vectorizer': TfidfVectorizer()};0.49490373725934317;0.5294784580498866;0.5090702947845805;0.5079365079365079;0.5351473922902494;0.5153072780641136;0.014859240658730859;15
21.549183511734007;0.2637439514023865;0.08399858474731445;0.001022229755952299;RandomForestClassifier();;200.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 200, 'vectorizer': CountVectorizer()};0.49263873159682897;0.5147392290249433;0.4965986394557823;0.5102040816326531;0.5419501133786848;0.5112261590177785;0.017417258459890454;18
0.6031787395477295;0.024829640788477637;0.02433300018310547;0.007652406616327458;RandomForestClassifier();10;100.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer()};0.3556058890147225;0.37188208616780044;0.37755102040816324;0.3741496598639456;0.3945578231292517;0.37474929571677673;0.012452131491524595;61
0.4944600105285645;0.009940549850460025;0.01832756996154785;0.001617281522734572;RandomForestClassifier();10;100.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 100, 'vectorizer': CountVectorizer()};0.40090600226500567;0.4070294784580499;0.3866213151927438;0.3854875283446712;0.4342403628117914;0.40285693741445244;0.0177280988080935;49
0.8106600284576416;0.04893497608993072;0.02313685417175293;0.0018642413730824454;RandomForestClassifier();10;150.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer()};0.3895809739524349;0.4070294784580499;0.3798185941043084;0.3888888888888889;0.4308390022675737;0.39923138753425114;0.018093124884712607;55
0.7902473926544189;0.027837716003826212;0.02420654296875;0.0026103194849639902;RandomForestClassifier();10;150.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 150, 'vectorizer': CountVectorizer()};0.4043035107587769;0.43197278911564624;0.40249433106575966;0.3877551020408163;0.445578231292517;0.4144207928547032;0.021140092228482864;37
1.1235852241516113;0.059970630478871245;0.032233810424804686;0.0047767897317732835;RandomForestClassifier();10;200.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 200, 'vectorizer': TfidfVectorizer()};0.40203850509626277;0.41156462585034015;0.4013605442176871;0.3786848072562358;0.42970521541950113;0.40467073956800537;0.016537263249499633;47
0.9632931232452393;0.04712437516969023;0.030869054794311523;0.0027488302526406305;RandomForestClassifier();10;200.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 200, 'vectorizer': CountVectorizer()};0.38505096262740657;0.4002267573696145;0.40816326530612246;0.3956916099773243;0.42290249433106575;0.40240701792230665;0.012682916324808533;50
1.6538440227508544;0.054885116326400724;0.023020839691162108;0.002926918497096397;RandomForestClassifier();20;100.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 20, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer()};0.40656851642129105;0.4217687074829932;0.42063492063492064;0.41723356009070295;0.445578231292517;0.422356787184485;0.01279111471419639;35
1.6790780544281005;0.06743577267058234;0.02131366729736328;0.001411570215797428;RandomForestClassifier();20;100.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 20, 'classifier__n_estimators': 100, 'vectorizer': CountVectorizer()};0.4337485843714609;0.463718820861678;0.4342403628117914;0.41950113378684806;0.47052154195011336;0.4443460887563783;0.01945333741348538;31
2.455384874343872;0.057855587714627184;0.027362966537475587;0.002122665718660224;RandomForestClassifier();20;150.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 20, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer()};0.42242355605889015;0.4331065759637188;0.42290249433106575;0.42403628117913833;0.4489795918367347;0.4302896998739095;0.010127182452294612;34
2.4990630626678465;0.0541445275523723;0.02813243865966797;0.003092009238338375;RandomForestClassifier();20;150.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 20, 'classifier__n_estimators': 150, 'vectorizer': CountVectorizer()};0.4258210645526614;0.4580498866213152;0.4399092970521542;0.41156462585034015;0.47392290249433106;0.4418535553141605;0.022221630564135706;32
3.3116793632507324;0.13151077450836984;0.034713363647460936;0.0028357465170534037;RandomForestClassifier();20;200.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 20, 'classifier__n_estimators': 200, 'vectorizer': TfidfVectorizer()};0.4269535673839185;0.4433106575963719;0.427437641723356;0.41609977324263037;0.4523809523809524;0.4332365184654458;0.012921053453716207;33
3.199091339111328;0.058321417580737896;0.032868814468383786;0.0015610480628954412;RandomForestClassifier();20;200.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 20, 'classifier__n_estimators': 200, 'vectorizer': CountVectorizer()};0.43148357870894677;0.46938775510204084;0.4512471655328798;0.4387755102040816;0.4954648526077097;0.45727177243113176;0.02301715425311952;30
1.9560454845428468;0.013987994725221099;0.39463229179382325;0.003982899877041434;SVC();;;TfidfVectorizer();1.0;linear;;;{'classifier': SVC(), 'classifier__C': 1, 'classifier__kernel': 'linear', 'vectorizer': TfidfVectorizer()};0.5254813137032842;0.572562358276644;0.5668934240362812;0.5521541950113379;0.5975056689342404;0.5629193919923575;0.0237591643546888;1
1.849287462234497;0.013076936468667784;0.385772705078125;0.0057391484773019;SVC();;;CountVectorizer();1.0;linear;;;{'classifier': SVC(), 'classifier__C': 1, 'classifier__kernel': 'linear', 'vectorizer': CountVectorizer()};0.48584371460928655;0.5124716553287982;0.4931972789115646;0.5;0.5408163265306123;0.5064657950760523;0.019282943751080972;22
2.029912233352661;0.023669746070055887;0.44153494834899903;0.008779467573031106;SVC();;;TfidfVectorizer();1.0;rbf;;;{'classifier': SVC(), 'classifier__C': 1, 'classifier__kernel': 'rbf', 'vectorizer': TfidfVectorizer()};0.49150622876557193;0.5385487528344671;0.5204081632653061;0.4965986394557823;0.5408163265306123;0.5175756221703479;0.020531307383458163;14
2.0345370769500732;0.014591756159353209;0.45453710556030275;0.003995615235229163;SVC();;;CountVectorizer();1.0;rbf;;;{'classifier': SVC(), 'classifier__C': 1, 'classifier__kernel': 'rbf', 'vectorizer': CountVectorizer()};0.45186862967157415;0.481859410430839;0.5056689342403629;0.4671201814058957;0.5034013605442177;0.4819837032585779;0.020724688648992847;28
1.9345507144927978;0.019718109110885104;0.4172488212585449;0.023647659987284235;SVC();;;TfidfVectorizer();10.0;linear;;;{'classifier': SVC(), 'classifier__C': 10, 'classifier__kernel': 'linear', 'vectorizer': TfidfVectorizer()};0.5209513023782559;0.536281179138322;0.528344671201814;0.5453514739229025;0.5839002267573696;0.5429657706797328;0.02202007449102694;8
