mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_classifier;param_classifier__max_depth;param_classifier__n_estimators;param_vectorizer;param_classifier__C;param_classifier__kernel;param_classifier__alpha;param_classifier__n_neighbors;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
21.29412145614624;0.34764626347552063;0.6234157085418701;0.013104332583450805;DecisionTreeClassifier();20;;TfidfVectorizer();;;;;{'classifier': DecisionTreeClassifier(), 'classifier__max_depth': 20, 'vectorizer': TfidfVectorizer()};0.731875;0.731875;0.73525;0.734625;0.734875;0.7337;0.0015033296378372445;67
18.708956480026245;0.33065590127270356;0.6055419921875;0.031319855329992444;DecisionTreeClassifier();20;;CountVectorizer();;;;;{'classifier': DecisionTreeClassifier(), 'classifier__max_depth': 20, 'vectorizer': CountVectorizer()};0.73;0.733;0.74525;0.740375;0.74;0.737725;0.005492267291383403;66
126.33591475486756;0.5593548349707363;0.6267141819000244;0.006832949632198049;GradientBoostingClassifier();3;100.0;TfidfVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer()};0.803;0.80625;0.807875;0.81075;0.807875;0.80715;0.0025315509080403413;59
58.94511413574219;0.4801450212005638;0.5997198581695556;0.01074649427724897;GradientBoostingClassifier();3;100.0;CountVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'vectorizer': CountVectorizer()};0.796875;0.8075;0.8095;0.811375;0.808875;0.8068249999999999;0.005128718163440055;60
188.40125126838683;0.5886054829229589;0.6222261905670166;0.004136845783450173;GradientBoostingClassifier();3;150.0;TfidfVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 3, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer()};0.81275;0.82075;0.819875;0.82375;0.8245;0.8203250000000001;0.0041695323478778855;58
86.24656167030335;0.4991881193214256;0.6034114360809326;0.028222473548491587;GradientBoostingClassifier();3;150.0;CountVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 3, 'classifier__n_estimators': 150, 'vectorizer': CountVectorizer()};0.814375;0.823875;0.825;0.824375;0.82575;0.8226749999999999;0.0041971716667298774;57
249.13619441986083;0.7177517529238362;0.6005490779876709;0.013366158381219701;GradientBoostingClassifier();3;200.0;TfidfVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'vectorizer': TfidfVectorizer()};0.821625;0.83225;0.829125;0.835;0.83325;0.83025;0.004716328020822964;50
111.03105220794677;0.47152767987149435;0.600644874572754;0.022207443771231263;GradientBoostingClassifier();3;200.0;CountVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'vectorizer': CountVectorizer()};0.82025;0.832;0.834;0.83475;0.835875;0.8313750000000001;0.005704165144874388;49
219.79356651306153;0.6230563831647778;0.6197637557983399;0.03639768713929793;GradientBoostingClassifier();5;100.0;TfidfVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer()};0.815125;0.823125;0.82175;0.8265;0.829125;0.8231250000000001;0.00475985819116495;56
113.33350763320922;2.8844619288705244;0.6097723007202148;0.045275804140746945;GradientBoostingClassifier();5;100.0;CountVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'vectorizer': CountVectorizer()};0.818625;0.82475;0.82625;0.83075;0.83;0.826075;0.004348562981031755;54
333.9305394649506;1.169386662593879;0.6676286220550537;0.07547941530937805;GradientBoostingClassifier();5;150.0;TfidfVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer()};0.831;0.837875;0.83625;0.83675;0.841125;0.8366;0.0032743319929414796;44
171.58572607040406;6.517321019894009;0.627538537979126;0.08219478285675079;GradientBoostingClassifier();5;150.0;CountVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 150, 'vectorizer': CountVectorizer()};0.830375;0.83925;0.840875;0.84425;0.83925;0.8388;0.004591159984143443;42
448.06494574546815;1.4629823504937631;0.6677202701568603;0.016274418461577695;GradientBoostingClassifier();5;200.0;TfidfVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'vectorizer': TfidfVectorizer()};0.839375;0.847;0.845875;0.84675;0.848;0.8454;0.0030876771204256465;32
227.72902450561523;6.01947739995535;0.6607906341552734;0.04389453922269794;GradientBoostingClassifier();5;200.0;CountVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'vectorizer': CountVectorizer()};0.840625;0.845875;0.850125;0.85;0.84925;0.847175;0.0036216363704822782;29
359.94866700172423;1.425444640291043;0.7243588447570801;0.023511919035857847;GradientBoostingClassifier();7;100.0;TfidfVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer()};0.825375;0.829375;0.83125;0.83675;0.836875;0.831925;0.004419134530651918;48
214.85434885025023;2.996632316215737;0.6557821750640869;0.03815233639153753;GradientBoostingClassifier();7;100.0;CountVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'vectorizer': CountVectorizer()};0.827;0.831;0.835;0.837125;0.8375;0.8335250000000001;0.003997186510534651;46
515.669488954544;1.820230479691381;0.6462489128112793;0.022305145978059906;GradientBoostingClassifier();7;150.0;TfidfVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 7, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer()};0.835;0.846875;0.8435;0.846625;0.849125;0.844225;0.004948105698143499;35
296.76995368003844;3.316602719319735;0.6338151454925537;0.025735679635814773;GradientBoostingClassifier();7;150.0;CountVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 7, 'classifier__n_estimators': 150, 'vectorizer': CountVectorizer()};0.839;0.84525;0.851375;0.849875;0.8475;0.8465999999999999;0.0043340223811143596;30
667.0246705055237;6.370041661079036;0.6491705417633057;0.01850981968860885;GradientBoostingClassifier();7;200.0;TfidfVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'vectorizer': TfidfVectorizer()};0.845;0.852;0.849125;0.856375;0.855875;0.851675;0.004263654535724034;25
367.330602312088;6.910340035359536;0.6459661960601807;0.016596467446402967;GradientBoostingClassifier();7;200.0;CountVectorizer();;;;;{'classifier': GradientBoostingClassifier(), 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'vectorizer': CountVectorizer()};0.845875;0.853375;0.858125;0.853125;0.854375;0.852975;0.003976807765029626;22
32.64982118606567;0.25247690292772385;0.9061513900756836;0.021148187413864004;AdaBoostClassifier();;50.0;TfidfVectorizer();;;;;{'classifier': AdaBoostClassifier(), 'classifier__n_estimators': 50, 'vectorizer': TfidfVectorizer()};0.792;0.792;0.796125;0.79775;0.801125;0.7958000000000001;0.0034969629680624017;62
18.8723445892334;0.1454233075149894;0.9219415664672852;0.02961941661413663;AdaBoostClassifier();;50.0;CountVectorizer();;;;;{'classifier': AdaBoostClassifier(), 'classifier__n_estimators': 50, 'vectorizer': CountVectorizer()};0.7915;0.79825;0.797875;0.80075;0.80475;0.7986249999999999;0.004324349662087923;61
63.2094660282135;0.643064536334694;1.2570170879364013;0.03591393352885818;AdaBoostClassifier();;100.0;TfidfVectorizer();;;;;{'classifier': AdaBoostClassifier(), 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer()};0.82425;0.8285;0.828125;0.831875;0.83325;0.8292000000000002;0.00315297478581736;52
36.34304299354553;0.5146970207302648;1.2389131546020509;0.08247819772708365;AdaBoostClassifier();;100.0;CountVectorizer();;;;;{'classifier': AdaBoostClassifier(), 'classifier__n_estimators': 100, 'vectorizer': CountVectorizer()};0.822375;0.82925;0.8265;0.829875;0.827625;0.827125;0.002656360291827925;53
94.20570335388183;0.20251691547815606;1.661231803894043;0.021400112669813235;AdaBoostClassifier();;150.0;TfidfVectorizer();;;;;{'classifier': AdaBoostClassifier(), 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer()};0.833875;0.838625;0.837625;0.840625;0.84875;0.8398999999999999;0.0049386232899462975;40
53.81546564102173;1.3637600757415995;1.4692582607269287;0.1977474441353337;AdaBoostClassifier();;150.0;CountVectorizer();;;;;{'classifier': AdaBoostClassifier(), 'classifier__n_estimators': 150, 'vectorizer': CountVectorizer()};0.837375;0.84375;0.84625;0.840875;0.840875;0.841825;0.00299645624029451;38
3.239918899536133;0.07525749383647161;0.6483743190765381;0.020129759223135764;SGDClassifier();;;TfidfVectorizer();;;0.0001;;{'classifier': SGDClassifier(), 'classifier__alpha': 0.0001, 'vectorizer': TfidfVectorizer()};0.8875;0.894625;0.890375;0.893125;0.8905;0.891225;0.002461452823029528;5
3.5776225090026856;0.04728536950270822;0.6291512966156005;0.02976774270536958;SGDClassifier();;;CountVectorizer();;;0.0001;;{'classifier': SGDClassifier(), 'classifier__alpha': 0.0001, 'vectorizer': CountVectorizer()};0.868125;0.87375;0.872875;0.87525;0.87125;0.87225;0.0024354157755914953;13
3.267065238952637;0.04300885807814773;0.673332929611206;0.01852170729403864;SGDClassifier();;;TfidfVectorizer();;;0.001;;{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'vectorizer': TfidfVectorizer()};0.85;0.845625;0.84775;0.8535;0.843625;0.8481;0.003436386183187241;27
3.4240633487701415;0.2093811026541876;0.626252555847168;0.06512613290625979;SGDClassifier();;;CountVectorizer();;;0.001;;{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'vectorizer': CountVectorizer()};0.879875;0.88975;0.887;0.888375;0.88675;0.88635;0.0034108283451384914;7
