mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_classifier;param_classifier__max_depth;param_classifier__n_estimators;param_vectorizer;param_classifier__C;param_classifier__kernel;param_classifier__alpha;param_classifier__n_neighbors;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
2.8800351142883303;0.04270164051430813;0.13989481925964356;0.008690153304796574;RandomForestClassifier();;100.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer()};0.8758741258741258;0.8933566433566433;0.8741258741258742;0.9073426573426573;0.8986013986013986;0.8898601398601398;0.012941787079245965;38
2.9823023319244384;0.04596954936189434;0.14019308090209961;0.020032517186623872;RandomForestClassifier();;100.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 100, 'vectorizer': CountVectorizer()};0.8566433566433567;0.8846153846153846;0.8933566433566433;0.9090909090909091;0.8828671328671329;0.8853146853146854;0.017079265373174543;43
3.8721113204956055;0.11139514014055969;0.1653468132019043;0.009814892066742598;RandomForestClassifier();;150.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer()};0.8741258741258742;0.8846153846153846;0.8933566433566433;0.916083916083916;0.8881118881118881;0.8912587412587414;0.013915908211281374;36
4.161992597579956;0.07561190429160816;0.14709668159484862;0.00815724315192243;RandomForestClassifier();;150.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 150, 'vectorizer': CountVectorizer()};0.8671328671328671;0.8916083916083916;0.8863636363636364;0.9143356643356644;0.8881118881118881;0.8895104895104895;0.015055279819308409;39
4.982375144958496;0.0511420159174037;0.1710299015045166;0.006798376622111038;RandomForestClassifier();;200.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 200, 'vectorizer': TfidfVectorizer()};0.8898601398601399;0.8898601398601399;0.8916083916083916;0.9108391608391608;0.8968531468531469;0.8958041958041958;0.007942529154965409;35
5.488668727874756;0.14853749994640578;0.1732626438140869;0.007360882265911598;RandomForestClassifier();;200.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': None, 'classifier__n_estimators': 200, 'vectorizer': CountVectorizer()};0.8583916083916084;0.8916083916083916;0.8881118881118881;0.8986013986013986;0.8828671328671329;0.883916083916084;0.013747974301634602;47
1.0940106868743897;0.012403670886078313;0.14580674171447755;0.013918022725001497;RandomForestClassifier();10;100.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer()};0.8723776223776224;0.8706293706293706;0.8618881118881119;0.8566433566433567;0.8496503496503497;0.8622377622377624;0.008521718606261485;61
0.9862866401672363;0.04721639336611681;0.13335256576538085;0.00447523810029508;RandomForestClassifier();10;100.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 100, 'vectorizer': CountVectorizer()};0.8601398601398601;0.8688811188811189;0.8321678321678322;0.8426573426573427;0.8286713286713286;0.8465034965034965;0.015652468031887672;65
1.2904407978057861;0.01748239608839793;0.1523902416229248;0.0066515165456181025;RandomForestClassifier();10;150.0;TfidfVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer()};0.8636363636363636;0.8811188811188811;0.8688811188811189;0.8758741258741258;0.8496503496503497;0.8678321678321679;0.010867321865678344;58
1.202852725982666;0.05372331986939958;0.1497377872467041;0.011518357926597994;RandomForestClassifier();10;150.0;CountVectorizer();;;;;{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 150, 'vectorizer': CountVectorizer()};0.8548951048951049;0.8618881118881119;0.8548951048951049;0.8286713286713286;0.8688811188811189;0.8538461538461538;0.0136139317020502;63
