seed,vectorizer,model,params,accuracy,hamming_loss,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_cs.AI,recall_class_cs.AI,f1_class_cs.AI,precision_class_cs.CL,recall_class_cs.CL,f1_class_cs.CL,precision_class_cs.LG,recall_class_cs.LG,f1_class_cs.LG,precision_class_math.OC,recall_class_math.OC,f1_class_math.OC,precision_class_stat.ML,recall_class_stat.ML,f1_class_stat.ML
3,CountVectorizer,GradientBoosting,"{'estimator__n_estimators': 200, 'estimator__criterion': 'squared_error'}",0.3222748815165877,0.18751974723538706,13.16256340000109,1.8345655999946757,928.34765625,923.96875,0.6788990825688074,0.22023809523809523,0.3325842696629214,0.9539007092198581,0.6674937965260546,0.7854014598540145,0.7947826086956522,0.6998468606431854,0.744299674267101,0.8198198198198198,0.4232558139534884,0.558282208588957,0.7931034482758621,0.14420062695924765,0.2440318302387268
3,CountVectorizer,AdaBoost,"{'estimator__n_estimators': 50, 'estimator__learning_rate': 0.01}",0.08767772511848342,0.2682464454976303,2.2748552999983076,1.0094659000023967,927.89453125,927.03125,0.47058823529411764,0.07142857142857142,0.12403100775193798,0.9555555555555556,0.21339950372208435,0.3488843813387424,0.7888446215139442,0.30321592649310875,0.43805309734513276,1.0,0.018604651162790697,0.0365296803652968,0.0,0.0,0.0
3,CountVectorizer,AdaBoost,"{'estimator__n_estimators': 50, 'estimator__learning_rate': 0.1}",0.18167456556082148,0.23601895734597156,2.280203400005121,1.0041941000017687,927.55859375,926.48046875,1.0,0.017857142857142856,0.03508771929824561,0.9588235294117647,0.4044665012406948,0.568935427574171,0.7893401015228426,0.4762633996937213,0.5940783190066857,0.9111111111111111,0.19069767441860466,0.3153846153846154,0.8571428571428571,0.018808777429467086,0.03680981595092025
3,CountVectorizer,AdaBoost,"{'estimator__n_estimators': 50, 'estimator__learning_rate': 1.0}",0.3175355450236967,0.19194312796208532,2.2645419999971637,1.0159286999987671,927.21484375,926.21484375,0.6230769230769231,0.24107142857142858,0.34763948497854075,0.9305993690851735,0.7320099255583127,0.8194444444444444,0.789179104477612,0.6477794793261868,0.7115222876366695,0.7315436241610739,0.5069767441860465,0.5989010989010989,0.6153846153846154,0.22570532915360503,0.3302752293577982
3,CountVectorizer,AdaBoost,"{'estimator__n_estimators': 100, 'estimator__learning_rate': 0.01}",0.10347551342812006,0.2636650868878357,4.043986500000756,1.090431399999943,927.41796875,926.19921875,0.0,0.0,0.0,0.954954954954955,0.2630272952853598,0.41245136186770426,0.7620689655172413,0.33843797856049007,0.4687168610816543,1.0,0.018604651162790697,0.0365296803652968,0.0,0.0,0.0
3,CountVectorizer,AdaBoost,"{'estimator__n_estimators': 100, 'estimator__learning_rate': 0.1}",0.23064770932069512,0.2213270142180095,4.020250699999451,1.096859500001301,927.30859375,926.32421875,0.84,0.0625,0.11634349030470914,0.9651741293532339,0.4813895781637717,0.6423841059602649,0.776595744680851,0.55895865237366,0.6500445235975066,0.835820895522388,0.26046511627906976,0.3971631205673759,0.8636363636363636,0.05956112852664577,0.11143695014662756
3,CountVectorizer,AdaBoost,"{'estimator__n_estimators': 100, 'estimator__learning_rate': 1.0}",0.3467614533965245,0.18451816745655608,4.021810500002175,1.089148800005205,927.53125,926.28515625,0.6114649681528662,0.2857142857142857,0.3894523326572008,0.913946587537092,0.7642679900744417,0.8324324324324325,0.7879310344827586,0.6998468606431854,0.7412814274128142,0.7985074626865671,0.49767441860465117,0.6131805157593123,0.6041666666666666,0.2727272727272727,0.3758099352051836
3,CountVectorizer,AdaBoost,"{'estimator__n_estimators': 150, 'estimator__learning_rate': 0.01}",0.12164296998420221,0.2575039494470774,5.791338999995787,1.181477799997083,927.45703125,926.47265625,0.0,0.0,0.0,0.9473684210526315,0.31265508684863524,0.4701492537313433,0.7728706624605678,0.37519142419601836,0.5051546391752577,1.0,0.018604651162790697,0.0365296803652968,0.0,0.0,0.0
3,CountVectorizer,AdaBoost,"{'estimator__n_estimators': 150, 'estimator__learning_rate': 0.1}",0.25908372827804105,0.20979462875197472,5.8275840999995125,1.1817640000008396,927.71484375,926.640625,0.6376811594202898,0.13095238095238096,0.21728395061728395,0.9659574468085106,0.5632754342431762,0.7115987460815048,0.7840466926070039,0.6171516079632465,0.6906598114824336,0.8441558441558441,0.3023255813953488,0.4452054794520548,0.8260869565217391,0.05956112852664577,0.1111111111111111
3,CountVectorizer,AdaBoost,"{'estimator__n_estimators': 150, 'estimator__learning_rate': 1.0}",0.3609794628751975,0.18056872037914692,5.760715699994762,1.1922048999986146,927.91015625,926.83984375,0.5614973262032086,0.3125,0.40152963671128106,0.9183673469387755,0.7816377171215881,0.8445040214477212,0.7855973813420621,0.7350689127105666,0.759493670886076,0.8367346938775511,0.5720930232558139,0.6795580110497238,0.5730994152046783,0.3072100313479624,0.4
