seed,vectorizer,model,params,accuracy,hamming_loss,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_ENTREGA,recall_class_ENTREGA,f1_class_ENTREGA,precision_class_OUTROS,recall_class_OUTROS,f1_class_OUTROS,precision_class_PRODUTO,recall_class_PRODUTO,f1_class_PRODUTO,precision_class_CONDICOESDERECEBIMENTO,recall_class_CONDICOESDERECEBIMENTO,f1_class_CONDICOESDERECEBIMENTO,precision_class_ANUNCIO,recall_class_ANUNCIO,f1_class_ANUNCIO
5,TfidfVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'ball_tree'}",0.48214285714285715,0.16302521008403362,1.8740963000163902,1.9275378999882378,391.1953125,393.6015625,0.6633333333333333,0.6677852348993288,0.6655518394648829,0.5725806451612904,0.3287037037037037,0.4176470588235294,0.8670731707317073,0.9330708661417323,0.8988621997471555,0.7674418604651163,0.2088607594936709,0.3283582089552239,0.0,0.0,0.0
5,TfidfVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'kd_tree'}",0.48214285714285715,0.16302521008403362,1.8608521999849472,1.9119513999903575,391.28515625,393.69921875,0.6633333333333333,0.6677852348993288,0.6655518394648829,0.5725806451612904,0.3287037037037037,0.4176470588235294,0.8670731707317073,0.9330708661417323,0.8988621997471555,0.7674418604651163,0.2088607594936709,0.3283582089552239,0.0,0.0,0.0
5,TfidfVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'brute'}",0.48214285714285715,0.16302521008403362,1.8875117000134196,1.9134467000258155,391.4609375,394.00390625,0.6633333333333333,0.6677852348993288,0.6655518394648829,0.5725806451612904,0.3287037037037037,0.4176470588235294,0.8670731707317073,0.9330708661417323,0.8988621997471555,0.7674418604651163,0.2088607594936709,0.3283582089552239,0.0,0.0,0.0
5,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'sqrt'}",0.40861344537815125,0.21701680672268908,1.8570556000049692,2.011047400010284,391.390625,391.73828125,0.769811320754717,0.6845637583892618,0.7246891651865008,0.35172413793103446,0.2361111111111111,0.28254847645429365,0.8458692971639951,0.9002624671916011,0.8722186904005086,0.32407407407407407,0.22151898734177214,0.2631578947368421,0.0457516339869281,0.08433734939759036,0.059322033898305086
5,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'log2'}",0.41386554621848737,0.22142857142857142,1.9143636999942828,1.8932571000186726,391.484375,391.5546875,0.42391304347826086,0.13087248322147652,0.2,0.2827586206896552,0.18981481481481483,0.22714681440443213,0.8345323741007195,0.9133858267716536,0.8721804511278195,0.42424242424242425,0.26582278481012656,0.32684824902723736,0.2,0.012048192771084338,0.022727272727272728
5,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': None}",0.5220588235294118,0.1672268907563025,1.8904025999945588,1.8812228000024334,391.59765625,391.7265625,0.8093645484949833,0.8120805369127517,0.8107202680067002,0.4672131147540984,0.2638888888888889,0.33727810650887574,0.8736559139784946,0.8530183727034121,0.8632138114209827,0.4883720930232558,0.3987341772151899,0.43902439024390244,0.32,0.0963855421686747,0.14814814814814814
5,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'sqrt'}",0.3182773109243697,0.27941176470588236,1.8807773999869823,1.9266777000157163,391.76171875,391.76171875,0.6814814814814815,0.6174496644295302,0.647887323943662,0.2708333333333333,0.4212962962962963,0.32971014492753625,0.8469387755102041,0.6535433070866141,0.7377777777777778,0.24358974358974358,0.36075949367088606,0.29081632653061223,0.09090909090909091,0.060240963855421686,0.07246376811594203
5,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'log2'}",0.38760504201680673,0.22079831932773109,1.862143099977402,1.9059764000121504,391.53515625,391.78515625,0.5882352941176471,0.3691275167785235,0.4536082474226804,0.366412213740458,0.2222222222222222,0.276657060518732,0.8676880222841226,0.8175853018372703,0.8418918918918918,0.37398373983739835,0.2911392405063291,0.3274021352313167,0.17777777777777778,0.0963855421686747,0.125
5,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': None}",0.4422268907563025,0.20126050420168068,1.8613759000145365,1.8773863000096753,391.828125,391.8671875,0.6995515695067265,0.5234899328859061,0.5988483685220729,0.3728813559322034,0.3055555555555556,0.33587786259541985,0.861850443599493,0.8923884514435696,0.8768536428110896,0.23232323232323232,0.14556962025316456,0.17898832684824903,0.0,0.0,0.0
5,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'sqrt'}",0.3182773109243697,0.27941176470588236,1.881986299995333,1.9020932000130415,391.828125,391.859375,0.6814814814814815,0.6174496644295302,0.647887323943662,0.2708333333333333,0.4212962962962963,0.32971014492753625,0.8469387755102041,0.6535433070866141,0.7377777777777778,0.24358974358974358,0.36075949367088606,0.29081632653061223,0.09090909090909091,0.060240963855421686,0.07246376811594203
