seed,vectorizer,model,params,accuracy,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_democratic,recall_class_democratic,f1_class_democratic,precision_class_republican,recall_class_republican,f1_class_republican
2,TfidfVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'friedman_mse'}",0.84025,36.7418835000135,0.9873575000092387,860.41796875,829.95703125,0.9551839464882943,0.714,0.8171673819742489,0.7716566866267465,0.9665,0.858157602663707
2,TfidfVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'squared_error'}",0.84025,36.73999859998003,0.9897284000180662,856.3359375,829.91796875,0.9551839464882943,0.714,0.8171673819742489,0.7716566866267465,0.9665,0.858157602663707
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.01}",0.58975,7.253564100014046,1.0144205000251532,856.83984375,829.83984375,0.9944903581267218,0.1805,0.30554380025391453,0.5493538630739621,0.999,0.7088877062267164
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.1}",0.6795,7.264645300107077,1.0133436999749392,855.734375,829.8515625,0.9711286089238845,0.37,0.5358435916002896,0.6108709079678815,0.989,0.7552500954562811
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 1.0}",0.7485,7.254469099920243,1.005679399939254,856.94140625,829.94140625,0.9671052631578947,0.5145,0.6716710182767625,0.6692779291553134,0.9825,0.796191247974068
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.01}",0.612,13.632608199957758,1.049588300054893,856.13671875,830.0,0.9628099173553719,0.233,0.3752012882447665,0.5637087599544938,0.991,0.7186366932559826
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.1}",0.725,13.619481900008395,1.0437158001586795,857.09375,829.9296875,0.9527162977867203,0.4735,0.6325985303941216,0.6497005988023952,0.9765,0.7802636835797043
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 1.0}",0.82025,13.64333470002748,1.0467966001015157,856.15234375,829.8125,0.9685442574981712,0.662,0.7864567864567864,0.7432586403342195,0.9785,0.8448089790632419
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.01}",0.63375,20.0267862000037,1.083371700020507,856.94921875,854.38671875,0.968476357267951,0.2765,0.4301828082458187,0.5780110819480898,0.991,0.7301528826671578
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.1}",0.755,20.036964500090107,1.0889023002237082,855.6640625,848.69140625,0.961121157323689,0.5315,0.6844816484224082,0.6762266758811334,0.9785,0.7997548017981202
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 1.0}",0.845,20.05560449999757,1.0897184000350535,857.93359375,854.171875,0.9394904458598726,0.7375,0.8263305322128851,0.7839506172839507,0.9525,0.8600451467268623
2,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l2'}",0.95825,0.9382905000820756,0.9672201999928802,854.46875,854.46875,0.9659379766141332,0.95,0.9579026972523318,0.9508116084604034,0.9665,0.9585916191420779
2,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l1'}",0.94525,0.9457205000799149,1.427705200156197,853.6328125,829.8046875,0.9401878398418191,0.951,0.9455630126771066,0.9504299443601416,0.9395,0.9449333668594417
2,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'elasticnet'}",0.95775,0.9713742998428643,1.4480773999821395,855.00390625,829.9296875,0.9621403331650682,0.953,0.9575483546847525,0.9534422981674097,0.9625,0.9579497387409803
2,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l2'}",0.93675,0.9217766998335719,1.418006599880755,853.78125,829.89453125,0.9504899432697267,0.9215,0.9357705001269357,0.9238233867054828,0.952,0.9377000738734302
2,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l1'}",0.79675,0.9599708002060652,1.4314264000859112,855.07421875,830.0,0.9575944487278335,0.621,0.7534121929026387,0.7195708472068072,0.9725,0.8271316181160961
2,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'elasticnet'}",0.92125,0.9584151001181453,1.4259687000885606,853.77734375,829.78515625,0.9394887845592071,0.9005,0.9195813122287465,0.9044647143542967,0.942,0.922850844966936
2,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l2'}",0.69775,0.9128679998684675,1.8859147001057863,854.98046875,829.91796875,0.9840881272949816,0.402,0.5708200212992546,0.6242538485705309,0.9935,0.7667374107659657
2,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l1'}",0.538,0.9442926000338048,1.8843379002064466,854.125,829.80859375,0.9871794871794872,0.077,0.14285714285714285,0.5197710718002081,0.999,0.6837782340862423
2,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'elasticnet'}",0.65075,0.9338004998862743,1.4288017998915166,855.03125,829.91796875,0.9617151607963247,0.314,0.47342630983791933,0.5900806692560502,0.9875,0.738731999251917
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'gini'}",0.94225,54.98210830008611,1.2128361000213772,849.20703125,630.515625,0.9613980177360459,0.9215,0.9410262956344141,0.9246279404704753,0.963,0.9434239529757531
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'entropy'}",0.946,50.616740899858996,1.2083124998025596,645.87890625,623.0078125,0.9660397074190178,0.9245,0.9448134900357691,0.9276126558005753,0.9675,0.947136563876652
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'log_loss'}",0.946,50.546136799966916,1.20652320003137,636.08203125,623.375,0.9660397074190178,0.9245,0.9448134900357691,0.9276126558005753,0.9675,0.947136563876652
2,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'gini'}",0.942,109.84419280011207,0.7162727999966592,783.578125,781.859375,0.9623430962343096,0.92,0.9406952965235174,0.9233716475095786,0.964,0.9432485322896281
2,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'entropy'}",0.947,100.953887199983,2.9020530998241156,796.18359375,740.97265625,0.9685534591194969,0.924,0.9457523029682702,0.9273422562141491,0.97,0.9481915933528837
2,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'log_loss'}",0.947,100.0444112000987,0.7306584999896586,773.9375,744.0078125,0.9685534591194969,0.924,0.9457523029682702,0.9273422562141491,0.97,0.9481915933528837
2,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'gini'}",0.94175,164.0404946000781,0.8237686997745186,926.73046875,924.75,0.9603960396039604,0.9215,0.9405460576677724,0.9245555021624219,0.962,0.9429061504533203
2,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'entropy'}",0.947,150.1435273999814,0.8398263999260962,936.8828125,880.390625,0.9695378151260504,0.923,0.9456967213114754,0.9265267175572519,0.971,0.9482421875
2,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'log_loss'}",0.947,150.46520960005,0.8292417000047863,910.77734375,880.2578125,0.9695378151260504,0.923,0.9456967213114754,0.9265267175572519,0.971,0.9482421875
2,CountVectorizer,SVC,"{'C': 0.1, 'kernel': 'linear'}",0.95725,108.93056540004909,2.4395538999233395,1185.1328125,917.578125,0.9721218378936499,0.9415,0.9565659131318263,0.9432864760058167,0.973,0.9579128722618755
2,CountVectorizer,SVC,"{'C': 0.1, 'kernel': 'rbf'}",0.92225,213.76246009999886,9.31535270018503,1140.53515625,919.73828125,0.89891355692017,0.9515,0.9244595579305319,0.9484864577801381,0.893,0.9199072881792428
